p,H,z
0.5324206822752171,1,0.1
0.41109560260070654,1,0.1
0.3473433262588427,1,0.1
0.8998333456872725,1,0.1
0.0218233967754895,1,0.1
0.6637896861755891,1,0.1
0.9633944342135504,1,0.1
0.5601681834618419,1,0.1
0.9368224620330918,1,0.1
0.05225787928602377,1,0.1
0.4187933190741614,1,0.1
0.26015779096205116,1,0.1
0.7308209649807298,1,0.1
0.9812970904972467,1,0.1
0.2565300624442478,1,0.1
0.6541746014740745,1,0.1
0.19809763275974013,1,0.1
0.5653302545716099,1,0.1
0.4639324866883362,1,0.1
0.9720053296315371,1,0.1
0.6085272726964666,1,0.1
0.3495063720868188,1,0.1
0.11409578488793337,1,0.1
0.15124682873493456,1,0.1
0.2253169299512351,1,0.1
0.250966661340298,1,0.1
0.8506160578411378,1,0.1
0.5612227882825249,1,0.1
0.5233909113743664,1,0.1
0.11476887186921747,1,0.1
0.860139693349435,1,0.1
0.7228143032084837,1,0.1
0.06766836190000158,1,0.1
0.7078350972297687,1,0.1
0.5435382173426461,1,0.1
0.08172534574677826,1,0.1
0.45830064152865646,1,0.1
0.484696287130047,1,0.1
0.16577454016327575,1,0.1
0.9456981470002823,1,0.1
0.8499753714806619,1,0.1
0.6690223373291083,1,0.1
0.4622955610006072,1,0.1
0.4117655415845085,1,0.1
0.6509734671509542,1,0.1
0.5454318694069055,1,0.1
0.062273105881885615,1,0.1
0.5125026487703317,1,0.1
0.8064036172328395,1,0.1
0.45923987759695806,1,0.1
0.05195657755426841,1,0.1
0.7862781993840331,1,0.1
0.2013637821359744,1,0.1
0.2586208348880388,1,0.1
0.1647063534322959,1,0.1
0.33021506487149754,1,0.1
0.756751505688635,1,0.1
0.5193858595039373,1,0.1
0.20488127415071256,1,0.1
0.8778300781520408,1,0.1
0.8795818549515292,1,0.1
0.8705784250460069,1,0.1
0.23879621138153928,1,0.1
0.4512393441809881,1,0.1
0.9849896561408751,1,0.1
0.7720124763099904,1,0.1
0.027167421225559818,1,0.1
0.06520459126049205,1,0.1
0.46393137681233276,1,0.1
0.9092202058615602,1,0.1
0.5387017979527142,1,0.1
0.4978125080342902,1,0.1
0.10547369995663058,1,0.1
0.656780104724294,1,0.1
0.8221031606002255,1,0.1
0.38042000750756233,1,0.1
0.7756118509253275,1,0.1
0.9644766539008116,1,0.1
0.2037664591276891,1,0.1
0.5233296311947413,1,0.1
0.28713795808457554,1,0.1
0.7928544190338394,1,0.1
0.5775933658811575,1,0.1
0.6345824175503038,1,0.1
0.7979141596158941,1,0.1
0.3959704726624549,1,0.1
0.9150900684070432,1,0.1
0.53302886724614,1,0.1
0.157954822835348,1,0.1
0.6958991181688025,1,0.1
0.7932613504382544,1,0.1
0.31676167706752667,1,0.1
0.857179256998753,1,0.1
0.9061432547657664,1,0.1
0.2769044873778089,1,0.1
0.9835214727152221,1,0.1
0.14071152804875842,1,0.1
0.20201566840248997,1,0.1
0.18422483923802613,1,0.1
0.8939897100078704,1,0.1
0.6542925523249619,1,0.1
0.15210428322227287,1,0.1
0.440323418368349,1,0.1
0.615298025069802,1,0.1
0.08346408498938329,1,0.1
0.8824163684073387,1,0.1
0.8036035354415352,1,0.1
0.5052067735766382,1,0.1
0.9671266152591704,1,0.1
0.4177609792750997,1,0.1
0.9841103190364978,1,0.1
0.6679199988036271,1,0.1
0.6346712732539415,1,0.1
0.165954895295785,1,0.1
0.881927758304644,1,0.1
0.42748968792061515,1,0.1
0.16223340578247936,1,0.1
0.01260751997575904,1,0.1
0.5597556836383826,1,0.1
0.5273996221226763,1,0.1
0.7193536223691586,1,0.1
0.8902580530178021,1,0.1
0.07940658464302952,1,0.1
0.7314964903403623,1,0.1
0.18741194409758222,1,0.1
0.858177053157164,1,0.1
0.8190635138616561,1,0.1
0.5407937549855444,1,0.1
0.7102427986233115,1,0.1
0.3143501131837484,1,0.1
0.47116789893281463,1,0.1
0.8216368977104717,1,0.1
0.4592651971732139,1,0.1
0.3577982653254418,1,0.1
0.4942124472502999,1,0.1
0.8282492524372184,1,0.1
0.33520804737087273,1,0.1
0.1737615931357438,1,0.1
0.7120140203307808,1,0.1
0.8259782127080818,1,0.1
0.10063747852353333,1,0.1
0.23987411275594472,1,0.1
0.1419719897609939,1,0.1
0.3479414115821666,1,0.1
0.45035097890541265,1,0.1
0.7488263369633065,1,0.1
0.6511475848816741,1,0.1
0.6209285674784312,1,0.1
0.3523749466096544,1,0.1
0.8414475530847599,1,0.1
0.47128716739816456,1,0.1
0.9791049380151545,1,0.1
0.6341421382957368,1,0.1
0.12626474156450274,1,0.1
0.676177562075434,1,0.1
0.325104015431699,1,0.1
0.6863271966860974,1,0.1
0.06964114816240574,1,0.1
0.1748814371759594,1,0.1
0.8557372589057863,1,0.1
0.2271795570235149,1,0.1
0.83704112524294,1,0.1
0.27927608845441043,1,0.1
0.6428819100587077,1,0.1
0.694150573509831,1,0.1
0.5126547531450529,1,0.1
0.3053106766967313,1,0.1
0.21264437637109612,1,0.1
0.03318935456242622,1,0.1
0.3039464012407238,1,0.1
0.653162790531283,1,0.1
0.9383048184484827,1,0.1
0.871204482263052,1,0.1
0.7660647765353026,1,0.1
0.7884473432532987,1,0.1
0.6649849034759953,1,0.1
0.260286857566003,1,0.1
0.9071950307058299,1,0.1
0.670732311905834,1,0.1
0.56044063098044,1,0.1
0.11098946921348107,1,0.1
0.4470555438064254,1,0.1
0.4603582712019263,1,0.1
0.86456360952267,1,0.1
0.5466482201877885,1,0.1
0.38040054897040965,1,0.1
0.9768003285106593,1,0.1
0.11072059332631567,1,0.1
0.4225484283119446,1,0.1
0.04202467517140529,1,0.1
0.7399041207669304,1,0.1
0.9180765521991506,1,0.1
0.28003732955048943,1,0.1
0.8583416767991209,1,0.1
0.29221823046189777,1,0.1
0.9107701616439152,1,0.1
0.7539619035967839,1,0.1
0.8049067768414386,1,0.1
0.0180065556004545,1,0.1
0.962810357074026,1,0.1
0.7266709920703233,1,0.1
0.3047510953861333,1,0.1
0.8293946648588469,1,0.1
0.28152119841492995,1,0.1
0.872753839566128,1,0.1
0.11258039041193701,1,0.1
0.7036859774607958,1,0.1
0.5406984766449103,1,0.1
0.09653447019544081,1,0.1
0.24189382825883898,1,0.1
0.01240403627731479,1,0.1
0.46876796546450583,1,0.1
0.3012652607600004,1,0.1
0.5983574842977588,1,0.1
0.2972378077086172,1,0.1
0.2999191115069847,1,0.1
0.7431931987316034,1,0.1
0.04814283597835345,1,0.1
0.9028949951919872,1,0.1
0.8522638743911815,1,0.1
0.6678046832264065,1,0.1
0.5932215701073843,1,0.1
0.8923024981396522,1,0.1
0.18533017952871444,1,0.1
0.07896916219082861,1,0.1
0.2395101699095381,1,0.1
0.7945782787001903,1,0.1
0.03467026672648332,1,0.1
0.5828068350834896,1,0.1
0.9954375161913099,1,0.1
0.8556960938375394,1,0.1
0.5214456890435895,1,0.1
0.06364090928664234,1,0.1
0.8313735143857098,1,0.1
0.5989785081772105,1,0.1
0.11493299705956683,1,0.1
0.0938572848233562,1,0.1
0.9096268194365924,1,0.1
0.6692002629380784,1,0.1
0.8292867993167555,1,0.1
0.8789789002822673,1,0.1
0.5717723520483222,1,0.1
0.5174463517550413,1,0.1
0.4304274103209902,1,0.1
0.3169465877911193,1,0.1
0.43459596085871177,1,0.1
0.7738796557301564,1,0.1
0.6019234310151316,1,0.1
0.8925232899548461,1,0.1
0.4433800143791877,1,0.1
0.607089578718754,1,0.1
0.6313075530919887,1,0.1
0.5916971623063255,1,0.1
0.7026337730855163,1,0.1
0.23743346837480628,1,0.1
0.5123637775457907,1,0.1
0.10422480280834767,1,0.1
0.38451132764481255,1,0.1
0.4876670686212644,1,0.1
0.6522242595454725,1,0.1
0.9505310525862035,1,0.1
0.6006510665483559,1,0.1
0.7435939161765598,1,0.1
0.5062660594952028,1,0.1
0.6341040313763313,1,0.1
0.07093221613377343,1,0.1
0.254391580841847,1,0.1
0.3618530932051387,1,0.1
0.47249335500651357,1,0.1
0.045648745502383736,1,0.1
0.14002409755331768,1,0.1
0.2768143077913058,1,0.1
0.9715326909010507,1,0.1
0.33134700710305076,1,0.1
0.48204105811208253,1,0.1
0.19609771273839294,1,0.1
0.6107800710757683,1,0.1
0.2806832155159743,1,0.1
0.20699257843842678,1,0.1
0.5165726284459791,1,0.1
0.005505799160420821,1,0.1
0.0076640326492253275,1,0.1
0.21906880910185778,1,0.1
0.03672136250082114,1,0.1
0.10802575413069138,1,0.1
0.3388606493387516,1,0.1
0.8025856795798129,1,0.1
0.5720486433693008,1,0.1
0.5126677259564164,1,0.1
0.29348882320812164,1,0.1
0.9317537194328164,1,0.1
0.39701504123719167,1,0.1
0.08709276679577149,1,0.1
0.6170665161178013,1,0.1
0.11383839347660141,1,0.1
0.3452231428016921,1,0.1
0.5074119387178089,1,0.1
0.8742225246851758,1,0.1
0.49354658034011867,1,0.1
0.7022587660316643,1,0.1
0.9928168389990704,1,0.1
0.13148911989798162,1,0.1
0.2747315255195195,1,0.1
0.3945760755976464,1,0.1
0.42182817853883137,1,0.1
0.41102107526554577,1,0.1
0.9076110025565549,1,0.1
0.7140326444668564,1,0.1
0.6079052140907037,1,0.1
0.3093727178627821,1,0.1
0.8237903842212947,1,0.1
0.9550605114849889,1,0.1
0.8211982825502265,1,0.1
0.0015651051914729042,1,0.1
0.636401370183407,1,0.1
0.051135381442100725,1,0.1
0.25760722033372185,1,0.1
0.059524700347771686,1,0.1
0.6037954529493877,1,0.1
0.6865899134926068,1,0.1
0.11448763806590512,1,0.1
0.3838388830449795,1,0.1
0.456236508955542,1,0.1
0.3690530217609166,1,0.1
0.12102500048519305,1,0.1
0.4189477901874754,1,0.1
0.7511780478084181,1,0.1
0.07100766453325547,1,0.1
0.08018001408190345,1,0.1
0.3547712918359842,1,0.1
0.941725711618925,1,0.1
0.668572646722914,1,0.1
0.6786699566725648,1,0.1
0.36191999083786497,1,0.1
0.5936607912085384,1,0.1
0.010131184027743378,1,0.1
0.6360960464095422,1,0.1
0.9132869475762367,1,0.1
0.6125734683448192,1,0.1
0.873698593466345,1,0.1
0.7239730554660938,1,0.1
0.12055841640369025,1,0.1
0.9024533072858417,1,0.1
0.06644384435577488,1,0.1
0.5339674725477638,1,0.1
0.14213712379345766,1,0.1
0.011706610730904066,1,0.1
0.422034260127639,1,0.1
0.29504070765415624,1,0.1
0.486000493797603,1,0.1
0.5771998867345508,1,0.1
0.04373907230894736,1,0.1
0.12300329512374564,1,0.1
0.5586423964504253,1,0.1
0.34316735317265823,1,0.1
0.729173487549448,1,0.1
0.6522916485919397,1,0.1
0.8456043629899068,1,0.1
0.6924928266692253,1,0.1
0.42993107739014813,1,0.1
0.6729666223944324,1,0.1
0.2753811742554185,1,0.1
0.3063134987782127,1,0.1
0.7889851599207933,1,0.1
0.4464195164015822,1,0.1
0.7983803405183525,1,0.1
0.8224223736682784,1,0.1
0.8575623376612838,1,0.1
0.9166352358412073,1,0.1
0.43098522051329624,1,0.1
0.31886681832113883,1,0.1
0.5821987465941139,1,0.1
0.3711724234376276,1,0.1
0.601074166800233,1,0.1
0.7055858626438246,1,0.1
0.6884050184921369,1,0.1
0.37455288702012135,1,0.1
0.16686020169875282,1,0.1
0.43052933846220753,1,0.1
0.14259414408190874,1,0.1
0.8900970351838083,1,0.1
0.3458774607378574,1,0.1
0.15445974722332378,1,0.1
0.025447759905750877,1,0.1
0.6458223862864843,1,0.1
0.6369023174547432,1,0.1
0.34060416658129167,1,0.1
0.071711888847651,1,0.1
0.409628894895232,1,0.1
0.3112174950633936,1,0.1
0.6771206397350094,1,0.1
0.6057792494526903,1,0.1
0.36459372819754,1,0.1
0.2178925542549901,1,0.1
0.9880359661555919,1,0.1
0.45400162119611487,1,0.1
0.688274235780237,1,0.1
0.14055296757836078,1,0.1
0.4855896996593978,1,0.1
0.027536719869465487,1,0.1
0.50545511791045,1,0.1
0.9640174071177023,1,0.1
0.3842067129858002,1,0.1
0.03899601257491159,1,0.1
0.03095579091934353,1,0.1
0.3879867599468695,1,0.1
0.16002493646319405,1,0.1
0.023352096328185912,1,0.1
0.7562136139501768,1,0.1
0.4585230088818907,1,0.1
0.2892447719726545,1,0.1
0.9000831830164807,1,0.1
0.11613896020052561,1,0.1
0.9559188289553192,1,0.1
0.3139667173773528,1,0.1
0.8884036723086812,1,0.1
0.6029428764794615,1,0.1
0.8267073597414875,1,0.1
0.9840131632104643,1,0.1
0.2884054378187457,1,0.1
0.961135485407593,1,0.1
0.38948189490242036,1,0.1
0.3855119047369223,1,0.1
0.3403871042545057,1,0.1
0.5414076073475852,1,0.1
0.1541450431784871,1,0.1
0.5537114853580112,1,0.1
0.541704812410004,1,0.1
0.76190181260487,1,0.1
0.8336499619375856,1,0.1
0.44044135031242404,1,0.1
0.30233324935149375,1,0.1
0.25933489731709447,1,0.1
0.19462383670487193,1,0.1
0.05764758219902488,1,0.1
0.34244797883471334,1,0.1
0.27024769213078326,1,0.1
0.9664173858664074,1,0.1
0.5577088262500439,1,0.1
0.34727703903050755,1,0.1
0.580467600993696,1,0.1
0.1391967013456955,1,0.1
0.4440437492022029,1,0.1
0.6262343214210638,1,0.1
0.4888978317924514,1,0.1
0.40177880065432425,1,0.1
0.9938483888996982,1,0.1
0.880314762148927,1,0.1
0.6234059581594401,1,0.1
0.5693773611822828,1,0.1
0.620660479824584,1,0.1
0.20131210782243325,1,0.1
0.3951377432643186,1,0.1
0.03945953289089932,1,0.1
0.47554603748682667,1,0.1
0.5430245839576632,1,0.1
0.2277497361032096,1,0.1
0.9640288471655137,1,0.1
0.909454610937242,1,0.1
0.7221432354559059,1,0.1
0.5333866287653626,1,0.1
0.869969159647685,1,0.1
0.1306523438234629,1,0.1
0.790509794274885,1,0.1
0.1248208139668483,1,0.1
0.7942106625494054,1,0.1
0.27576756825135695,1,0.1
0.8770905810181889,1,0.1
0.9440420938253978,1,0.1
0.14879596940511564,1,0.1
0.4626756050653935,1,0.1
0.9809873781626851,1,0.1
0.4834074359731466,1,0.1
0.8635475225145451,1,0.1
0.5887315221313199,1,0.1
0.37532990791960186,1,0.1
0.2857835555258702,1,0.1
0.20322309108608727,1,0.1
0.7617981913776972,1,0.1
0.3865405068230279,1,0.1
0.5112754622007512,1,0.1
0.4923254800011819,1,0.1
0.5772790292331312,1,0.1
0.8655771456245522,1,0.1
0.9807393435834294,1,0.1
0.40758420857381694,1,0.1
0.8275189221063031,1,0.1
0.7645277946547177,1,0.1
0.5735289514555733,1,0.1
0.9560471436119331,1,0.1
0.20047451552840279,1,0.1
0.10926421030962141,1,0.1
0.8539619669554221,1,0.1
0.4391498166337483,1,0.1
0.8469688542070605,1,0.1
0.8930902051954149,1,0.1
0.06245759361907144,1,0.1
0.8834647629860607,1,0.1
0.4483190553694222,1,0.1
0.5104324890042322,1,0.1
0.6265925110932102,1,0.1
0.9263826067300868,1,0.1
0.01911609442976403,1,0.1
0.4768434683178171,1,0.1
0.6877220424305607,1,0.1
0.7227069576982285,1,0.1
0.692532431537108,1,0.1
0.13443512940812186,1,0.1
0.29939558837168123,1,0.1
0.35871552541701346,1,0.1
0.804437207679505,1,0.1
0.278759872414553,1,0.1
0.21070496386720317,1,0.1
0.9574480190380962,1,0.1
0.0088632851134689,1,0.1
0.9978208556819782,1,0.1
0.6768212988573956,1,0.1
0.8284692994491171,1,0.1
0.29461939634619316,1,0.1
0.014315277667059978,1,0.1
0.73786951856153,1,0.1
0.8341445970006758,1,0.1
0.7404761319535191,1,0.1
0.1428502873008386,1,0.1
0.7534279222569691,1,0.1
0.768922782107641,1,0.1
0.6585405156700549,1,0.1
0.7661159327955862,1,0.1
0.8459214396777321,1,0.1
0.6136041142374584,1,0.1
0.08860471396967906,1,0.1
0.48762780966721087,1,0.1
0.07764933467160506,1,0.1
0.40754303103243084,1,0.1
0.40710648912562764,1,0.1
0.06600984414024158,1,0.1
0.3488205339694793,1,0.1
0.11099809879131484,1,0.1
0.8082352100092222,1,0.1
0.9476880259644708,1,0.1
0.0723164752579386,1,0.1
0.9551152072917014,1,0.1
0.5225765993367452,1,0.1
0.2995656779538739,1,0.1
0.07686207527616351,1,0.1
0.5006242680704178,1,0.1
0.7945155444907487,1,0.1
0.7070864772666982,1,0.1
0.05022601146397376,1,0.1
0.07290183536790351,1,0.1
0.4028732826326371,1,0.1
0.2952904940479433,1,0.1
0.23238432305604784,1,0.1
0.2810044989087136,1,0.1
0.8034827432968846,1,0.1
0.9292280536318539,1,0.1
0.4051026945275664,1,0.1
0.9061110021324971,1,0.1
0.32149570124788196,1,0.1
0.4764369863437916,1,0.1
0.22602899781599972,1,0.1
0.640476042175844,1,0.1
0.9789811151748089,1,0.1
0.6034930960433786,1,0.1
0.35781408411354887,1,0.1
0.6478174459905284,1,0.1
0.12292067846538757,1,0.1
0.8886590802653986,1,0.1
0.5030839507798364,1,0.1
0.44934974203964206,1,0.1
0.5858647884535192,1,0.1
0.6247838627894025,1,0.1
0.07177580622651303,1,0.1
0.6826172212234024,1,0.1
0.24193168031552958,1,0.1
0.7139526325065898,1,0.1
0.8225347943841967,1,0.1
0.8039585075525203,1,0.1
0.5525009674078891,1,0.1
0.5201698923107512,1,0.1
0.14287596133941172,1,0.1
0.7753461504031356,1,0.1
0.27140938044671437,1,0.1
0.49669542281794654,1,0.1
0.2842740929275167,1,0.1
0.13382836299969314,1,0.1
0.6295576968917366,1,0.1
0.05433203482290383,1,0.1
0.7486452341262,1,0.1
0.31758679526111666,1,0.1
0.00013469300448532007,1,0.1
0.5111291392372298,1,0.1
0.046851908527603126,1,0.1
0.27616955782089947,1,0.1
0.7069764874557162,1,0.1
0.06268962162186587,1,0.1
0.8393384923560023,1,0.1
0.003819922658583108,1,0.1
0.24682386920190225,1,0.1
0.7409040561520714,1,0.1
0.3162701497293068,1,0.1
0.10189238806601353,1,0.1
0.3602339188004279,1,0.1
0.27039328638452553,1,0.1
0.8427119021605549,1,0.1
0.31334791758514313,1,0.1
0.7889324717760072,1,0.1
0.8918721448107347,1,0.1
0.43381741957652953,1,0.1
0.909943143854392,1,0.1
0.37731805396319285,1,0.1
0.9640784164901082,1,0.1
0.08928952452557293,1,0.1
0.6870192665032427,1,0.1
0.49381404045692867,1,0.1
0.38764880545564706,1,0.1
0.6327118787486009,1,0.1
0.7038570916343312,1,0.1
0.004363269650309087,1,0.1
0.16695308874719872,1,0.1
0.7130460506343187,1,0.1
0.6663854135782065,1,0.1
0.9660475051286772,1,0.1
0.761037790250783,1,0.1
0.950772707731338,1,0.1
0.702540501534807,1,0.1
0.29805220863944315,1,0.1
0.10536492225085647,1,0.1
0.7818238633449356,1,0.1
0.6441492214759159,1,0.1
0.04818601239329623,1,0.1
0.36005046590097833,1,0.1
0.9567998154842862,1,0.1
0.5004011457102012,1,0.1
0.43272913601970464,1,0.1
0.457699605159294,1,0.1
0.20888272400516372,1,0.1
0.3687071708647952,1,0.1
0.3698132559871766,1,0.1
0.0523550201874724,1,0.1
0.7675676285179183,1,0.1
0.416504431903879,1,0.1
0.8221798868164233,1,0.1
0.8503480011198954,1,0.1
0.21199405469865806,1,0.1
0.6573534821701286,1,0.1
0.4722818041629817,1,0.1
0.8801567379214851,1,0.1
0.21574067917645412,1,0.1
0.6778132003100442,1,0.1
0.6077521222527226,1,0.1
0.2953014775718328,1,0.1
0.1366009036511726,1,0.1
0.6516397604772766,1,0.1
0.7385974581323307,1,0.1
0.31562734376335,1,0.1
0.6448326040223138,1,0.1
0.39513090761150327,1,0.1
0.7132068832826177,1,0.1
0.1992152748940531,1,0.1
0.8902150026361744,1,0.1
0.28740959646557973,1,0.1
0.3677859877561529,1,0.1
0.058091952080349785,1,0.1
0.1115122123212764,1,0.1
0.5158619027123281,1,0.1
0.2675926767279715,1,0.1
0.8354802257421944,1,0.1
0.014693388654953843,1,0.1
0.3790940486719362,1,0.1
0.3373455467690927,1,0.1
0.019327630917601035,1,0.1
0.12436839900051022,1,0.1
0.41364267491863527,1,0.1
0.49286458444744663,1,0.1
0.4042897472548691,1,0.1
0.5309376784120938,1,0.1
0.5951316749056815,1,0.1
0.00992382112783563,1,0.1
0.4640951594535039,1,0.1
0.9634992408875883,1,0.1
0.5190322801295487,1,0.1
0.6775422674589532,1,0.1
0.3118638579168832,1,0.1
0.7739913781527625,1,0.1
0.7729214818761151,1,0.1
0.521296047654139,1,0.1
0.9760138232792136,1,0.1
0.12555021476265338,1,0.1
0.016947664889580993,1,0.1
0.770158211757096,1,0.1
0.8071555373648825,1,0.1
0.12020722912057624,1,0.1
0.2655828329586061,1,0.1
0.01755236336662891,1,0.1
0.2933086107805647,1,0.1
0.7731418739186715,1,0.1
0.5179605277125789,1,0.1
0.3480955931682881,1,0.1
0.3717392949063303,1,0.1
0.0013536257154681541,1,0.1
0.2998005275652359,1,0.1
0.6464587416379305,1,0.1
0.9741944438163571,1,0.1
0.8470608269838995,1,0.1
0.023594964645529126,1,0.1
0.8985606046748393,1,0.1
0.7831984132986259,1,0.1
0.7803761235709804,1,0.1
0.4579957590035715,1,0.1
0.3980052929545028,1,0.1
0.3029157288331926,1,0.1
0.06569485895436578,1,0.1
0.2282353634936991,1,0.1
0.24660363497802462,1,0.1
0.4840770697102016,1,0.1
0.747444406596694,1,0.1
0.4738098283979466,1,0.1
0.057844449447160606,1,0.1
0.9577898009882039,1,0.1
0.9427243190941123,1,0.1
0.7851895431484084,1,0.1
0.9913279015642206,1,0.1
0.5444823328002629,1,0.1
0.9627683502532061,1,0.1
0.07560504061675077,1,0.1
0.3656807482613713,1,0.1
0.22538126800676583,1,0.1
0.19583308413427003,1,0.1
0.14080294889267608,1,0.1
0.6224136415659967,1,0.1
0.7813218557473051,1,0.1
0.5782983994203607,1,0.1
0.14696270958820967,1,0.1
0.8111237699334709,1,0.1
0.6359547071637285,1,0.1
0.3881657061269955,1,0.1
0.674130295536063,1,0.1
0.25990497924283285,1,0.1
0.3451922084942105,1,0.1
0.9174858431319902,1,0.1
0.2905045056714204,1,0.1
0.4699882681579366,1,0.1
0.8901411373960146,1,0.1
0.7077213502675275,1,0.1
0.06220322616470275,1,0.1
0.14730304427897034,1,0.1
0.007841590771916818,1,0.1
0.6309217902291634,1,0.1
0.4476734254104183,1,0.1
0.13427485090227553,1,0.1
0.9579341210567704,1,0.1
0.5296597239456199,1,0.1
0.24189329411288918,1,0.1
0.5006035711547075,1,0.1
0.6796203327351078,1,0.1
0.07623921797356448,1,0.1
0.274703815047892,1,0.1
0.8069654908839936,1,0.1
0.45966487040266124,1,0.1
0.5465771420322949,1,0.1
0.43281600220946925,1,0.1
0.04389994264300512,1,0.1
0.16574977982015593,1,0.1
0.4455416387418909,1,0.1
0.20918546540792782,1,0.1
0.04997902865967874,1,0.1
0.8436496640518237,1,0.1
0.9811925291641158,1,0.1
0.7931428739967394,1,0.1
0.853784921704667,1,0.1
0.24197713031704537,1,0.1
0.9606269755131998,1,0.1
0.19692570445342839,1,0.1
0.9514298103618323,1,0.1
0.994819293965951,1,0.1
0.7117228057460487,1,0.1
0.9811437317918219,1,0.1
0.5695397795671037,1,0.1
0.25954178317609033,1,0.1
0.43699588566562086,1,0.1
0.593560935378786,1,0.1
0.07308156202701499,1,0.1
0.6223432646172461,1,0.1
0.9811778367622945,1,0.1
0.19010764978372763,1,0.1
0.7925951162883833,1,0.1
0.9078987937796194,1,0.1
0.9437015928202208,1,0.1
0.9601356044054472,1,0.1
0.5214596387214719,1,0.1
0.9773079079915037,1,0.1
0.7573102071344389,1,0.1
0.1616714362369619,1,0.1
0.47690010646797,1,0.1
0.718331175372004,1,0.1
0.24734031581908333,1,0.1
0.6406151835488874,1,0.1
0.6666004790466192,1,0.1
0.1626997438085659,1,0.1
0.5650853124527563,1,0.1
0.7716269109786077,1,0.1
0.4988956645359419,1,0.1
0.012103116776107425,1,0.1
0.009038469079292177,1,0.1
0.3570293439700122,1,0.1
0.926194068431782,1,0.1
0.22867677960360877,1,0.1
0.6343636888716871,1,0.1
0.22207587069332058,1,0.1
0.3216699896595486,1,0.1
0.848042089601484,1,0.1
0.7288614422699469,1,0.1
0.09539927731321063,1,0.1
0.4287020209864336,1,0.1
0.029169763645264468,1,0.1
0.480890146603009,1,0.1
0.6624340117010681,1,0.1
0.11850262359815156,1,0.1
0.28888493890916567,1,0.1
0.3978366255021569,1,0.1
0.9195310246560497,1,0.1
0.993255015422964,1,0.1
0.044911298995615856,1,0.1
0.761007923495392,1,0.1
0.37172406640234323,1,0.1
0.39245818622948003,1,0.1
0.7542649733470227,1,0.1
0.9184264321454086,1,0.1
0.9509285945025484,1,0.1
0.5771225860383208,1,0.1
0.3571211593005028,1,0.1
0.7875490858587793,1,0.1
0.25100138326230026,1,0.1
0.5640740288335178,1,0.1
0.35857846152487316,1,0.1
0.6566310737078761,1,0.1
0.2403989128935069,1,0.1
0.19159294573482577,1,0.1
0.9182390866754371,1,0.1
0.1018036829495369,1,0.1
0.5059579077349317,1,0.1
0.22085278296300892,1,0.1
0.03892996332566745,1,0.1
0.03601881829142639,1,0.1
0.17522177210582734,1,0.1
0.8667703545060003,1,0.1
0.28247874397702666,1,0.1
0.9504591705752957,1,0.1
0.5816222929891935,1,0.1
0.4366141897687661,1,0.1
0.5800888346694546,1,0.1
0.5166983852262678,1,0.1
0.7587762537573252,1,0.1
0.28249606597285226,1,0.1
0.3530503916003024,1,0.1
0.8940943025332507,1,0.1
0.9464565131504055,1,0.1
0.8925582274864745,1,0.1
0.4194479939573136,1,0.1
0.7803655030068817,1,0.1
0.4763357333010988,1,0.1
0.4975398521461022,1,0.1
0.20468010905728395,1,0.1
0.5911303032585165,1,0.1
0.18613589775334793,1,0.1
0.33156469906719377,1,0.1
0.8550302016199351,1,0.1
0.20707580921085522,1,0.1
0.07115828517343281,1,0.1
0.0690075926128163,1,0.1
0.9407845205031079,1,0.1
0.5069204379618346,1,0.1
0.40941207181701833,1,0.1
0.8108785810079184,1,0.1
0.835825927910516,1,0.1
0.3321910331156046,1,0.1
0.6936180574737952,1,0.1
0.7711228158518866,1,0.1
0.6546506868659545,1,0.1
0.15159507480009937,1,0.1
0.875883083517057,1,0.1
0.5390945527360087,1,0.1
0.2824724263700037,1,0.1
0.4252281854376939,1,0.1
0.03757109039890738,1,0.1
0.12786680122241756,1,0.1
0.7655467505158609,1,0.1
1.1634755366141114e-05,1,0.1
0.4165658284822922,1,0.1
0.5225101810855884,1,0.1
0.054634420000972295,1,0.1
0.9730781629723328,1,0.1
0.22612533124967193,1,0.1
0.30419871963628087,1,0.1
0.30394251225502733,1,0.1
0.2304166621173499,1,0.1
0.001473822086311416,1,0.1
0.7293447940879964,1,0.1
0.9668454997992854,1,0.1
0.22429348328504506,1,0.1
0.6630471918034224,1,0.1
0.7418963269587151,1,0.1
0.8484253790905247,1,0.1
0.4226291970136091,1,0.1
0.30293090564042924,1,0.1
0.3252951340230311,1,0.1
0.7126213330985128,1,0.1
0.816779466505636,1,0.1
0.18161396775660266,1,0.1
0.3709410081577652,1,0.1
0.90194019674915,1,0.1
0.8066935196947392,1,0.1
0.9848584027624758,1,0.1
0.7542482596820808,1,0.1
0.39319520102792227,1,0.1
0.5906378339946378,1,0.1
0.6610142542473203,1,0.1
0.07845581631712395,1,0.1
0.5444969591038651,1,0.1
0.7093208284726096,1,0.1
0.16732130400106038,1,0.1
0.7806317174255571,1,0.1
0.5837727805141116,1,0.1
0.9522217856975946,1,0.1
0.042422298206891695,1,0.1
0.26532613755546697,1,0.1
0.6015538792998241,1,0.1
0.2965599122059307,1,0.1
0.7144241640712422,1,0.1
0.759005282521931,1,0.1
0.10251596406647445,1,0.1
0.5138544642067677,1,0.1
0.5088905555910559,1,0.1
0.36928077021554107,1,0.1
0.9329248625696721,1,0.1
0.8275063198732212,1,0.1
0.6972093819096368,1,0.1
