p,g
0.3351354966926939,0
0.9072820791085889,0
0.3956688144783239,0
0.39845884975746776,0
0.4378057582613733,0
0.6775747948011939,0
0.5713934382797671,0
0.38142828278931734,0
0.5190301966262151,0
0.44801159191360246,0
0.4016298879114691,0
0.23901472859626735,0
0.3877125620353691,0
0.2729572348555731,0
0.675142356344125,0
0.3229756629616769,0
0.7330419768896184,0
0.4215781252568396,0
0.47119709158353457,0
0.4264494803671351,0
0.19186454102167097,0
0.34388283686680643,0
0.16450884527796705,0
0.4667367879104226,0
0.37933607268662595,0
0.5557833639535616,0
0.2573899087619932,0
0.21946570761914153,0
0.3592578364015073,0
0.6907681659152753,0
0.514229848855871,0
0.3655282169547689,0
0.4138255465725995,0
0.1492138703616761,0
0.8268934283422424,0
0.4896962268128936,0
0.2958531488633237,0
0.44779655292631354,0
0.17433748728495893,0
0.763187729721936,0
0.2268566793817101,0
0.4798594480986217,0
0.272739191053011,0
0.5183662865453013,0
0.555013478537975,0
0.49350644290363627,0
0.46237915686817016,0
0.6493012413154743,0
0.14309817548227016,0
0.32060331513532053,0
0.2744316923394392,0
0.844961558124002,0
0.3507558135082165,0
0.5272583400328574,0
0.4997222715338725,0
0.2520462785425044,0
0.2688471810352729,0
0.2935380435563785,0
0.3616501079119055,0
0.26599941104777874,0
0.05425243319565748,0
0.6359496182329085,0
0.7626120552371697,0
0.32621330864099557,0
0.32460655742752764,0
0.02286989440827536,0
0.4972509709016813,0
0.5894913059890035,0
0.20584098505988166,0
0.21583317477132613,0
0.5639301280419157,0
0.4632998773895143,0
0.09957056018501642,0
0.466526274858403,0
0.30881554105590764,0
0.340262370198833,0
0.5503710872250832,0
0.5786525520389985,0
0.3562683578394624,0
0.7234292713665381,0
0.3593230126308596,0
0.5517406110591706,0
0.39747622956106937,0
0.6547815028665644,0
0.6664784087603035,0
0.15261793920986252,0
0.705487620199366,0
0.5895640844961347,0
0.5647718519675132,0
0.24476274361536077,0
0.5744514283599536,0
0.609351812558288,0
0.2979464431600738,0
0.7330342728580157,0
0.10692401738445334,0
0.2084120478587731,0
0.42380667783567755,0
0.44276897592649944,0
0.4783356825791766,0
0.04825074002296531,0
0.750072337084218,0
0.09915799758787974,0
0.20304254589877002,0
0.04125089874809407,0
0.43830725072557064,0
0.6990100809044604,0
0.48944735894846897,0
0.5873695269670524,0
0.039443673665789936,0
0.4259929516423681,0
0.3855681704701514,0
0.40485979455641824,0
0.13576676062884557,0
0.49956175245333495,0
0.4069412039998835,0
0.5474131859596443,0
0.3981677530197467,0
0.20800322579466185,0
0.4799795439066952,0
0.22514332659553082,0
0.6292169535052498,0
0.46166908686942687,0
0.2139844362382291,0
0.7546245449043617,0
0.41436176343503783,0
0.13656708049371657,0
0.4687465416119256,0
0.27734480474042505,0
0.5734332574985808,0
0.5837315321877883,0
0.8032184206571322,0
0.4062799311868543,0
0.3833078220896665,0
0.5400196032678104,0
0.19444534188239426,0
0.4284126441462097,0
0.4280825959932064,0
0.1547655701870152,0
0.36506158033539643,0
0.6120378470472917,0
0.6145162023642549,0
0.16459840959464392,0
0.15605507187664253,0
0.28290527026583046,0
0.6314690232748759,0
0.1914621860160151,0
0.5197888626285925,0
0.16647363845171653,0
0.4668318716070774,0
0.33375443312504227,0
0.5631309904417922,0
0.26561054664342787,0
0.4752030271066748,0
0.2668295114775834,0
0.5160999550369496,0
0.6304321609712922,0
0.18968387804016787,0
0.6238289820530558,0
0.45171592900758195,0
0.1899462255520192,0
0.3698001814446761,0
0.21672390600545344,0
0.508474834396193,0
0.5434107419057052,0
0.1708960436696481,0
0.40837057043218095,0
0.581359232124901,0
0.7049697977357575,0
0.411984943239172,0
0.7292184143945457,0
0.42287462036520107,0
0.3531732763619692,0
0.6077259687299973,0
0.40193110850692104,0
0.39161526817489994,0
0.4006246907139616,0
0.6065397835283534,0
0.5945344244282929,0
0.3578521027633721,0
0.3218643047432344,0
0.4014150916311772,0
0.4412585129906253,0
0.2684462747783142,0
0.5665952055257439,0
0.3987510134302332,0
0.3222579084087438,0
0.17185936821033768,0
0.26875464807444327,0
0.7273403511096308,0
0.30673805378133173,0
0.22260033963400502,0
0.3861125027062393,0
0.3078210456555532,0
0.08401503777062208,0
0.3164732944925833,0
0.4270261352379574,0
0.430785332379148,0
0.33400846545022533,0
0.3795468541448094,0
0.7623796482932537,0
0.3446596164321826,0
0.2803002949145803,0
0.2715464117336782,0
0.3846858949473518,0
0.5438235552661055,0
0.24809815220876025,0
0.5135821424632881,0
0.05747384498340791,0
0.3655328614133282,0
0.55438246792083,0
0.3247252953222338,0
0.4367530303724026,0
0.2474386712198205,0
0.5329303766516478,0
0.11034389682296258,0
0.611401987133998,0
0.24296124306507594,0
0.6311176041474627,0
0.3319230538220183,0
0.5213653243841675,0
0.31437611662808473,0
0.6642959858191422,0
0.18954377893315344,0
0.22949947327020798,0
0.401954306944541,0
0.14675229814117335,0
0.24148119006974572,0
0.7174495288569781,0
0.7944391335865503,0
0.34410575046106157,0
0.6862000554680584,0
0.4273797146016899,0
0.2869734848166042,0
0.5096390176342916,0
0.485653815452774,0
0.8516663072488458,0
0.2842682763578608,0
0.4927647463558372,0
0.10998687931465811,0
0.17814640464802742,0
0.013256950167319093,0
0.9796512480936121,0
0.5724238199167576,0
0.5616405749495885,0
0.41012698988539253,0
0.3039841882878961,0
0.20945833937933778,0
0.295444299739136,0
0.34395916723599224,0
0.5417970164802735,0
0.42483217773339627,0
0.1418167970611176,0
0.05065987566649005,0
0.16759839528074064,0
0.36133683376114345,0
0.7004025186356021,0
0.47425905643655625,0
0.5721063488094756,0
0.38890754139262984,0
0.3366412490686263,0
0.17333419385838225,0
0.632588064543383,0
0.5592357873581737,0
0.2220622947968476,0
0.41136876620723173,0
0.3991874453266131,0
0.46784344845750175,0
0.7216940624458649,0
0.44476284241732994,0
0.4251060679903218,0
0.10758492899364741,0
0.12445167304785043,0
0.23563050849327494,0
0.07934750197446039,0
0.5337598331118999,0
0.5217459174723353,0
0.1973977611845903,0
0.5978090562458099,0
0.2121535979157252,0
0.3045923140380472,0
0.2748422039481102,0
0.34209227762538635,0
0.27820861381626893,0
0.39995855360344384,0
0.3597949786155069,0
0.8369328775316225,0
0.11534559318676701,0
0.20234168314028944,0
0.11110530832847226,0
0.46823205443597876,0
0.11342353434244468,0
0.5980971680283725,0
0.411211011272658,0
0.41860434901631627,0
0.4356874468917737,0
0.22401297148032845,0
0.2426240236760851,0
0.31415730994490565,0
0.451676047449899,0
0.25078036986065144,0
0.1805611663549622,0
0.7746619049695495,0
0.05922492106948363,0
0.5727246133299049,0
0.5625320845318411,0
0.30241494004305614,0
0.1970463387307818,0
0.20507175132461344,0
0.5068256669005534,0
0.47709922681028216,0
0.5589576194185568,0
0.7070486892352996,0
0.503732547765161,0
0.21296234641532988,0
0.27153172294558314,0
0.6027483223640098,0
0.2502552912470259,0
0.13612831728262487,0
0.5101404596805477,0
0.35735492588610307,0
0.6818470507155316,0
0.48103961297189834,0
0.15574399794687022,0
0.72470863190396,0
0.2804936199837386,0
0.32392621607490096,0
0.3572218144683455,0
0.10886308980169473,0
0.40365963966259594,0
0.18669805609815132,0
0.35657581919896336,0
0.33097904587033394,0
0.5523964803111454,0
0.5730609371518505,0
0.21110678048566353,0
0.3391493212720165,0
0.34262575949920326,0
0.209570885407795,0
0.5697292250165961,0
0.5123954476890876,0
0.23770307645421518,0
0.339236796521777,0
0.17090406252375986,0
0.4694599502711013,0
0.18500859934671512,0
0.8336136742372298,0
0.5575768175424931,0
0.35118373651749757,0
0.4441572968852006,0
0.6707959527836169,0
0.4319675734357109,0
0.22665269908873142,0
0.34534802333298414,0
0.6035277608995742,0
0.4778409175068463,0
0.4812889290317709,0
0.6240357430426922,0
0.6509094427033384,0
0.6815206060582268,0
0.16025089669070783,0
0.4270347153320526,0
0.532025099648757,0
0.5421852413644954,0
0.4583936003390902,0
0.22109302346965654,0
0.5690059077947868,0
0.5198559112157313,0
0.15126546552856032,0
0.3876505852134533,0
0.22628123817089296,0
0.32406533982158986,0
0.05077696287451633,0
0.3562549496188246,0
0.42987696269490555,0
0.46499540277390633,0
0.48812090669310537,0
0.5979786081798292,0
0.25421278075796594,0
0.1842309314325458,0
0.6105439147099445,0
0.21353831177557972,0
0.7886879178937687,0
0.6030302769710937,0
0.4057939273571942,0
0.8129187443799927,0
0.1627685260472479,0
0.30562723723034757,0
0.4746900513267366,0
0.3306139309940819,0
0.6933072560671264,0
0.12784781803408485,0
0.42964688739888984,0
0.45034671825589456,0
0.482354815491892,0
0.27879844288206357,0
0.3381314974584696,0
0.6039680928748427,0
0.24078538012205158,0
0.5905885329358455,0
0.4362149469747352,0
0.5455187859926998,0
0.5160693160661178,0
0.24909071780115524,0
0.43928153966025085,0
0.6248637916650757,0
0.3720619446167827,0
0.7651234590938791,0
0.3819613552788505,0
0.20282288286396452,0
0.35077845650961326,0
0.731947734034471,0
0.31464175500831953,0
0.6252093178383203,0
0.6377821911728115,0
0.33070727092213104,0
0.14818461928989946,0
0.5224695654547047,0
0.3102217061989971,0
0.5590770378162077,0
0.3772595856586,0
0.3981560636532387,0
0.555733297333664,0
0.34720443100141374,0
0.37749223564888995,0
0.344070718332284,0
0.339553665039818,0
0.41808304993384116,0
0.5771007385558585,0
0.3366938353706437,0
0.4172520833530322,0
0.49203957879298693,0
0.286799522947267,0
0.2914114608181341,0
0.7007357908170063,0
0.5218662193010878,0
0.44346711980051234,0
0.47969508418096585,0
0.07360705282191898,0
0.46423272267415105,0
0.41002059026052357,0
0.4278365994801768,0
0.33548672636500343,0
0.14624482538263223,0
0.23970605652666216,0
0.730104356540491,0
0.3604396162863993,0
0.3890587322825642,0
0.11094398240875586,0
0.0880525862869862,0
0.5181448996005061,0
0.4240597225656433,0
0.40962730765508487,0
0.27134038582126174,0
0.5346163440090888,0
0.22214838914125015,0
0.2373988931572102,0
0.3861318154108433,0
0.2963435288424072,0
0.2739400528429542,0
0.4783819387695743,0
0.4814203868524653,0
0.5887852375255213,0
0.36492470386357645,0
0.1367843261044394,0
0.2892185425296349,0
0.8072502510913209,0
0.4530745607667969,0
0.5138357215760256,0
0.02363720153010107,0
0.41428341533227486,0
0.08799053280132735,0
0.4394897860811865,0
0.6828154330015135,0
0.7699642247324266,0
0.42527147115377434,0
0.38490187974960477,0
0.7196247596730987,0
0.49361020351364654,0
0.1269475719604743,0
0.38858951109829526,0
0.26960288452244485,0
0.3905877247081809,0
0.38355755193603464,0
0.44595424519836074,0
0.3341177552822906,0
0.21924824178150448,0
0.40718549857413366,0
0.593173775995379,0
0.48840234837122115,0
0.3245335327474861,0
0.7039721663628397,0
0.6718590470914942,0
0.2502826953098145,0
0.09107376758431773,0
0.5325116728102108,0
0.5911612707765893,0
0.7684730594885865,0
0.6465242443710472,0
0.45524480343688406,0
0.42010094994173264,0
0.07087445368899975,0
0.2734583869515361,0
0.3855935666004199,0
0.46961446663964207,0
0.43353076066992774,0
0.5333215066410668,0
0.2926815628002778,0
0.43735800444012546,0
0.15337883754835602,0
0.36291421119926004,0
0.5379549444337366,0
0.5045581170617309,0
0.8617289552888627,0
0.29162021777753433,0
0.40447874348953056,0
0.3198699668306583,0
0.3762489834380131,0
0.6152101661110594,0
0.49943645938926506,0
0.6389672205663189,0
0.24647608620134562,0
0.6301313098894332,0
0.1204207780402119,0
0.6452355917528447,0
0.31962783281569007,0
0.31188270276148566,0
0.4112844875192265,0
0.7122534697701765,0
0.10391504971206472,0
0.33176840537014196,0
0.6148803850669974,0
0.35411004916296784,0
0.2436000378070304,0
0.368439777387007,0
0.3488183316286282,0
0.6758676756125543,0
0.5453574590083136,0
0.40786902630782024,0
0.8470585880720222,0
0.38836994326473034,0
0.11842552104101811,0
0.28266061385086066,0
0.3740142002431725,0
0.2137571686465222,0
0.7241771165801643,0
0.548506719576147,0
0.2861372406808423,0
0.4503155436589751,0
0.5206401001803237,0
0.7132316456653489,0
0.6381641737976018,0
0.41280568835180226,0
0.5535846447380773,0
0.4359610048079583,0
0.4312763005010163,0
0.1791356592754764,0
0.18911821473692345,0
0.4198458986836036,0
0.28646751525635933,0
0.05723414901180818,0
0.5214568703610807,0
0.079375490914245,0
0.4525772036202641,0
0.4246014590529422,0
0.7710405472161651,0
0.39764056643019136,0
0.12532612385508463,0
0.4307732505416079,0
0.6018526997175127,0
0.9235638792002012,0
0.3711857088375423,0
0.3149513422303755,0
0.665167284655773,0
0.23828742969890782,0
0.4628567295618421,0
0.35894919261443314,0
0.09373154402092243,0
0.32919973419263854,0
0.2843730887272995,0
0.5004797486287303,0
0.7264275226998343,0
0.28599913012832945,0
0.5790398578126746,0
0.11458033224329905,0
0.4240727057965134,0
0.133806602723411,0
0.7016784228963788,0
0.5481861754116852,0
0.4851436563824593,0
0.5883116599417928,0
0.47958902450300767,0
0.7713958309997038,0
0.5162723543886142,0
0.688082225478212,0
0.4137567532127476,0
0.18121440948624917,0
0.41917937133157834,0
0.18974427537024954,0
0.4511688772360458,0
0.3967989467826672,0
0.4665409636995627,0
0.031099526228319463,0
0.2407166768883401,0
0.4011227175424494,0
0.7296445777496849,0
0.34783523379228565,0
0.36823063570636255,0
0.5167002391162308,0
0.4569026533291126,0
0.30335734365040495,0
0.3614951769865651,0
0.2556365096088947,0
0.7636589299660248,0
0.19291584255027638,0
0.34185228786470184,0
0.0670200602380373,0
0.25821449816502934,0
0.5574360985101761,0
0.24493717681291682,0
0.14469387504571207,0
0.3928641088028319,0
0.030890885603660212,0
0.14980677626642186,0
0.5762525538410386,0
0.5515040936832905,0
0.6755167497425503,0
0.6130969780821406,0
0.4988647052313585,0
0.11041893602362896,0
0.5590266997015265,0
0.6054801552183325,0
0.5701705150674953,0
0.40951614710105494,0
0.26512661293413564,0
0.6053302381190176,0
0.5240104439600267,0
0.8102345333118249,0
0.21284190122225446,0
0.26064780218023276,0
0.25186412907580513,0
0.5656175999081692,0
0.23532891861306604,0
0.1291188196353601,0
0.9551339461921046,0
0.06500434647899894,0
0.597144041882298,0
0.3385421568174408,0
0.6022759404559079,0
0.43222587754116437,0
0.6593623560182067,0
0.6902169081077432,0
0.02852538382743991,0
0.13946734455835608,0
0.2756634258847639,0
0.49127232770302104,0
0.6448965784018081,0
0.38575405813846353,0
0.45852477982327733,0
0.23641999122455437,0
0.5743423978520991,0
0.7670498236542995,0
0.2863165396924913,0
0.40283296733516505,0
0.15124461935821545,0
0.4344663198001542,0
0.4067272928474294,0
0.20413174590649455,0
0.3769697080481506,0
0.3222890927475091,0
0.41606211066903015,0
0.4477190008421371,0
0.02685797697209069,0
0.5447665879011606,0
0.5157261107449169,0
0.3390136176788382,0
0.11125803727466316,0
0.540931807047837,0
0.7388804048337279,0
0.269546348851074,0
0.3166757833345495,0
0.23319477083651058,0
0.4433416174259792,0
0.212195693325494,0
0.33381988334777,0
0.5065895420752778,0
0.4349527192474911,0
0.3492782597591945,0
0.3661864652589268,0
0.43594416361222615,0
0.019256581962338648,0
0.14296768065922566,0
0.6377895175352747,0
0.14226118902153678,0
0.5121521874585879,0
0.6818445568895473,0
0.2875132432064848,0
0.34116532601656024,0
0.43933574234261935,0
0.6382373795187176,0
0.714281118863459,0
0.5314499837399744,0
0.15177777910806234,0
0.4911847819400026,0
0.3612396313431548,0
0.3910268825183907,0
0.10590125890788943,0
0.23816529321896007,0
0.5642249111241463,0
0.38281777985082943,0
0.3048590142376378,0
0.34804275301222487,0
0.61299695603259,0
0.537234765853501,0
0.2884471681745471,0
0.1816032976791355,0
0.2766350659348386,0
0.6827962892847521,0
0.4456750117841528,0
0.42178723933909024,0
0.453142991234471,0
0.33888131074541994,0
0.5758785719552849,0
0.4167765471394612,0
0.18093250415268256,0
0.19159908885806104,0
0.42345097415927213,0
0.7056084561875411,0
0.3085084090552116,0
0.6265452003549737,0
0.5467378945304039,0
0.27414852591227634,0
0.08601291430191277,0
0.16713175189927496,0
0.524800689891959,0
0.2439404533147663,0
0.3415634301996063,0
0.40619654062083865,0
0.5230071811419175,0
0.17777054357749625,0
0.35927490635974135,0
0.39806122774154334,0
0.4254067957940552,0
0.5841337159219896,0
0.22463502089285797,0
0.5764009062594251,0
0.504265208415015,0
0.43284573853232106,0
0.5080103684657915,0
0.36209374926123455,0
0.19930206820627605,0
0.4893490018351183,0
0.41745715535100447,0
0.47529385890050546,0
0.3243396012362425,0
0.6654187909477093,0
0.4485829957133756,0
0.15048614032408372,0
0.38077660408264763,0
0.5418259271114788,0
0.5667194605288035,0
0.40272096922631484,0
0.6517440021288312,0
0.28578107548952253,0
0.36138667149694076,0
0.655958376260531,0
0.6533828624111331,0
0.5002697803125222,0
0.6169910138477361,0
0.15403781759542207,0
0.6223700261818383,0
0.315123307188374,0
0.22936696013967173,0
0.26907284847434443,0
0.36505384193812385,0
0.2761576291074726,0
0.315095296820446,0
0.196514987712915,0
0.3018428690512713,0
0.44101431068096947,0
0.3768650465639024,0
0.3289029041278548,0
0.5356622031112152,0
0.6504125347230769,0
0.5420985658112012,0
0.32117783367407793,0
0.5344270625391474,0
0.21000902224416973,0
0.19265108204030768,0
0.32833365899236855,0
0.5763077461179489,0
0.27327413495154496,0
0.12488823615880729,0
0.1938128399199897,0
0.616783509754906,0
0.472365334499806,0
0.2773461370430493,0
0.43256064282628004,0
0.4188854272021376,0
0.48379898736567195,0
0.2653020346175746,0
0.6218334501792389,0
0.3090602012266149,0
0.5049682320862432,0
0.04629400749461554,0
0.34227083594308993,0
0.3314980919195433,0
0.4267179825915759,0
0.1363780405438461,0
0.5639630737978122,0
0.2556879286192846,0
0.4954856028406784,0
0.5730905416059268,0
0.43582785937674745,0
0.5322525150514736,0
0.4872429799907161,0
0.33347657123441266,0
0.5771435325160597,0
0.3010278391421416,0
0.4404793938696702,0
0.5350136282248621,0
0.3454762730621009,0
0.3054641583042388,0
0.38546174180469567,0
0.5838370683348489,0
0.6955471701437249,0
0.4275074974935196,0
0.4870309689620103,0
0.6612365989211839,0
0.16392142909658816,0
0.26462057181793097,0
0.5133545029800897,0
0.5881959077999026,0
0.6152790481298143,0
0.3636315245808068,0
0.15462728968701095,0
0.37485816150152224,0
0.2637925824379785,0
0.29908503265483005,0
0.5520222913599968,0
0.13959861941473023,0
0.5911388353307827,0
0.3698631403469387,0
0.45297592594852276,0
0.15495129695612167,0
0.324003307958397,0
0.1550017473118646,0
0.7527681965019408,0
0.5759899627854453,0
0.38560239713592626,0
0.2593589038990913,0
0.7007994167339309,0
0.3277958348421087,0
0.21681630959553144,0
0.43646810012987525,0
0.7174628719161962,0
0.012977064312778341,0
0.2683172550775573,0
0.7085943026529374,0
0.22420906204914282,0
0.1777816348473735,0
0.439967323444008,0
0.6195319857890809,0
0.39416453798469586,0
0.8950769040206334,0
0.4966572635328946,0
0.13793130321706698,0
0.8786931433476979,0
0.3600377521128665,0
0.29697123273446835,0
0.433842072546052,0
0.30630579960121207,0
0.1516062114658294,0
0.0050351636651833065,0
0.3806681558273499,0
0.5984359869410599,0
0.4410299850580803,0
0.9718417819739789,0
0.2966605538983817,0
0.29307015626357735,0
0.21589529710966648,0
0.21909593639969768,0
0.29573128331017423,0
0.5658246802213627,0
0.6641146563696454,0
0.7897510558469707,0
0.26475039845716053,0
0.637828681607945,0
0.3191934203725988,0
0.17741583346698875,0
0.626995312494909,0
0.4735797327753382,0
0.2195868784024887,0
0.3709326211446988,0
0.29689030805596756,0
0.529773463519892,0
0.3825513182399531,0
0.8526405345076283,0
0.11374507052713634,0
0.33321046385250097,0
0.39650883679319426,0
0.40689868279446834,0
0.31260894475829004,0
0.5252446065948315,0
0.6314508738283002,0
0.7090320894761796,0
0.5744329408812281,0
0.6097308151158131,0
0.43020767319719116,0
0.5898351844758668,0
0.3058667741378559,0
0.35532690895475433,0
0.31313461800713144,0
0.3894037475245636,0
0.2959514927864794,0
0.7529252737819601,0
0.31094205437917843,0
0.16342747063110316,0
0.41851076639321955,0
0.11691658201317978,0
0.17531564649579226,0
0.256707061228114,0
0.38791547860166264,0
0.37262242111299726,0
0.5705993134668671,0
0.5313961945515319,0
0.3691945588706346,0
0.32207777278247685,0
0.3128957223468912,0
0.5531529906126021,0
0.1100549726965383,0
0.038295937893340515,0
0.5676977584715399,0
0.3941824314915283,0
0.1931220791070159,0
0.26675830008280554,0
0.6993651714086395,0
0.6174520186084402,0
0.5138633158211575,0
0.39666789507053896,0
0.4153224248110015,0
0.790266491159204,0
0.7630193512076889,0
0.25408904493562645,0
0.5787760775416969,0
0.242325375640846,0
0.2529813485195369,0
0.49496789546202863,0
0.3585927078648816,0
0.6979337021764741,0
0.15428407529371002,0
0.41100864659590947,0
0.679855710861407,0
0.6622041532668608,0
0.21347513647605892,0
0.33919365067626667,0
0.4647575781309255,0
0.21563014097652272,0
0.7688947626527669,0
0.6750254154104409,0
0.22121185750118022,0
0.18481977820710718,0
0.15049253082346797,0
0.6684915336560036,0
0.23989794204539316,0
0.36421718286346116,0
0.3803083273210767,0
0.4544707539394645,0
0.13520617777164506,0
0.2613292947570174,0
0.6978535665152811,0
0.6672516098569004,0
0.5579832442591007,0
0.05370559918046586,0
0.31853030244954705,0
0.46933116153338605,0
0.2900866304417156,0
0.6686639378905249,0
0.47242079789190317,0
0.1354074648571028,0
0.6679647315705098,0
0.7443323279455222,0
0.1420741168960743,0
0.4212361203173516,0
0.30579045431784546,0
0.3524934589120049,0
0.23029422563252494,0
0.44391076862936585,0
0.7447913049568695,0
0.40686884353185393,0
0.14781337304231945,0
0.46521141562583607,0
0.3255072196928781,0
0.6143176548363423,0
0.3733270818546417,0
0.23936880953526712,0
0.23819480544516963,0
0.5497440438775848,0
0.2845806567064014,0
0.5487546574621978,0
0.2480322926797788,0
0.3156938875821682,0
0.38847258289748077,0
0.7164696134867525,0
0.6982115015757617,0
0.2486744054992347,0
0.3348655038168969,0
0.20801699408158858,0
0.4102538705649956,0
0.3860682459813003,0
0.6583775012487354,0
0.6956691219948832,0
0.34781415179581987,0
0.40132209351299475,0
0.6533605219296328,0
0.5755912412133152,0
0.012422012958388684,0
0.31482323508698346,0
0.36694288293502675,0
0.26316367777817906,0
0.2438753563587683,0
0.08841249744759361,0
0.4773960726913169,0
0.28279771378320173,0
0.11043892106605385,0
0.26394352061057835,0
0.5721687407164983,0
0.6105030566114088,0
0.39707940662959806,0
0.36411066211580634,0
0.7992164775546462,0
0.24453340819392627,0
0.2541466474243941,0
0.29945755191867124,0
0.22540913993080589,0
0.34568426954309894,0
0.6701762056157812,0
0.462815057658989,0
0.3620582880160388,0
0.7022562544927966,0
0.10491085502429642,0
0.25088271815578844,0
0.4378240959514371,0
0.46292032029562025,0
0.09129925371184255,0
0.35761134463165817,0
0.48045515894030416,0
0.5071863600927005,0
0.47464571978886505,0
0.31509296168540346,0
0.15891166202291798,0
0.36958766998564413,0
0.19133732003558196,0
0.7242836809570163,0
0.39321544497343325,0
0.3133206885966821,0
0.5481557848446258,0
0.40436095054618004,0
0.3094210838410878,0
0.579406661120685,0
0.6243389639936563,0
0.493281893095029,0
0.1027140009153274,0
0.4380404182254245,0
0.5462256656495875,0
0.1977625573974212,0
0.26251654757911236,0
0.6390210848703748,0
0.055273092384766465,0
0.5395521101790799,0
0.392531256389052,0
0.3792858842271439,0
0.022883556562845908,0
0.5849106586036071,0
0.3356933933939899,0
0.42537649704503905,0
0.49562976106487033,0
0.5097702980614782,0
0.7405467406421892,0
0.42073419849509275,0
0.3559490758026945,0
0.7358934102337343,0
0.47673238996595924,0
0.30293056903775345,0
0.18939658678612906,0
0.6030436048147395,0
0.3369063870029737,0
0.4864953426262045,0
0.39108340746828846,0
0.24344913571734778,0
0.4558304857060394,0
0.12161259862028961,0
0.3627534015137523,0
0.4282641065409456,0
0.3740026025064786,0
0.5370324857895813,0
0.5914045154777364,0
0.5513540395536376,0
0.09009483894561843,0
0.24023806732602526,0
0.42332701749348434,0
0.7028881160114699,0
0.5969157008679611,0
0.6030272293268842,0
0.3057051204178385,0
0.37074306002716606,0
0.39102930564739724,0
0.21411084355584153,0
0.07684136590522112,0
0.722977819468639,0
0.2698856818427066,0
0.26942365140161395,0
0.14831577504278787,0
0.6935012711789029,0
0.44474562245602794,0
0.4900369480692578,0
0.671083848560237,0
0.32833007598640956,0
0.46598892511546336,0
0.09007290835098525,0
0.2352363630220654,0
0.5939888733474376,0
0.5484548122737364,0
0.3309442041143533,0
0.34438615637132963,0
0.4218237698336663,0
0.0008674730529396046,0
0.2702069830745634,0
0.2495587698905878,0
0.27573714537003247,0
0.5750151241836694,0
0.2926289720572863,0
0.2384767637621691,0
0.40745183824610687,0
0.6229610874280194,0
0.27027061002574115,0
0.14299714622934512,0
0.3339288058543208,0
0.5364018981202355,0
0.43027955006536833,0
0.5829653892272058,0
0.7483321322266223,0
0.5657022022740137,0
0.45690791168156275,0
0.4021066960575116,0
0.09212035263394441,0
0.8256891173972973,0
0.347770482741938,0
0.21019947723731405,0
0.48985939709249865,0
0.29522748581141145,0
0.4477813885170107,0
0.4482797274730492,0
0.37877311586230705,0
0.5978407465802675,0
0.2842218697758161,0
0.38020077059737395,0
0.4238613662105372,0
0.4881933562524577,0
0.5597816808901672,0
0.35348336538162123,0
0.47880966825853644,0
0.2089545202755122,0
0.6995815426662146,0
0.3475566704570879,0
0.5254120114182517,0
0.05574616057396098,0
0.2475747030284556,0
0.3990444558052216,0
0.634834158586049,0
0.41872597776733606,0
0.6954724314176794,0
0.39743690685344163,0
0.4006915253486359,0
0.18358627618316492,0
0.5726953755886832,0
0.27364298916758917,0
0.6570893959148822,0
0.67016401392248,0
0.7166652557433326,0
0.4152767245562107,0
0.49551629247326945,0
0.5561354011243582,0
0.19323354855237898,0
0.45545954170338215,0
0.08253840120259842,0
0.40417376772596203,0
0.21219667183637586,0
0.23257745909004707,0
0.33837838124246244,0
0.372220488214714,0
0.4668497565745969,0
0.13833886233340725,0
0.4071719508366705,0
0.2323705405546892,0
0.4418597509308075,0
0.4742601734430124,0
0.4332615817230524,0
0.5306811902919726,0
0.3230823137649834,0
0.5473860600966184,0
0.3723834523652588,0
0.3976265530084519,0
0.47989749711554114,0
0.05139833047011105,0
0.4830295204433138,0
0.4644811630699067,0
0.30931975313269855,0
0.15090300986775357,0
0.15627579728074636,0
0.6861152612414947,0
0.5022533174066729,0
0.18993953554652673,0
0.3340933124634146,0
0.4511635767310844,0
0.597404775910102,0
0.09774441982570081,0
0.26740944364347663,0
0.6464328631428972,0
0.028710197509934532,0
0.24508506295040405,0
0.7470727383085427,0
0.46181563813030513,0
0.2823100406234394,0
0.12952380849019196,0
0.07153640175038406,0
0.2723139656448843,0
0.6380155847267018,0
0.36403259339634514,0
0.5199859335514728,0
0.6795480657136765,0
0.3601107314672117,0
0.2383113369428227,0
0.41374990663726424,0
0.6668621413411032,0
0.5739189884275286,0
0.1280992078282675,0
0.5040939557221593,0
0.44082132276177394,0
0.6661245560906071,0
0.18597341730096512,0
0.42206085112226444,0
0.6360179586658046,0
0.3611000691109999,0
0.3965551999073541,0
0.13370052632970197,0
0.291763269669738,0
0.31719951265547647,0
0.7198097262495134,0
0.294316732687296,0
0.3862085966707871,0
0.49235357170961525,0
0.21770674996621897,0
0.3987312580681883,0
0.5308287233396052,0
0.6240666475147898,0
0.4684488940052878,0
0.4911301549302557,0
0.18924255259836895,0
0.7209641796494097,0
0.19453112767607528,0
0.5535979940015159,0
0.2841346576053385,0
0.7010088549725821,0
0.5197670509024812,0
0.540231036288023,0
0.2564981544729248,0
0.3774492190100123,0
0.46408346867003053,0
0.5505283326566369,0
0.16915511317688933,0
0.7546887931937017,0
0.6469266198131848,0
0.287321201374009,0
0.5874475237552605,0
0.41434138771572615,0
0.38666843915725546,0
0.3117999270040652,0
0.4453635956084417,0
0.5256310629342419,0
