p,y
0.4519706256808532,0
0.4291116433964841,0
0.9063268205584496,0
0.763501022668837,1
0.850366552833164,1
0.8832903001489054,1
0.7169014646139343,1
0.6914695967951178,1
0.650264050944991,1
0.5927721579432188,1
0.6522725042898252,1
0.8178967075903969,1
0.7311085208703785,1
0.8931547598383901,1
0.6564893068745653,1
0.7335566121521654,1
0.745106476097408,1
0.7262759335598662,1
0.7801847961562551,1
0.5467397907841517,1
0.6890895677615886,1
0.4407796531461287,0
0.6277554041057126,1
0.6774965165099414,1
0.7552030820494168,1
0.9421874172579981,0
0.7305063121091557,1
0.8014305259725996,1
0.686232104893286,1
0.7464491533959132,1
0.39938454871117895,0
0.5571716989119738,1
0.6163198954991483,1
0.6703385311162652,1
0.3562305406887265,0
0.4755419591392559,0
0.5703980688988638,1
0.9640616431962725,0
0.6004704603386277,1
0.6748463747279538,1
0.5193404795799237,1
0.7353084945078197,1
0.572622393593788,1
0.526875393418452,1
0.6910605516590129,1
0.1897818811843489,0
0.21238510985121667,0
0.5349501877019263,1
0.3362956104907779,0
0.44484366658915053,0
0.6044286695904298,1
0.834277470993817,1
0.7170311565459647,1
0.6892319384977226,1
0.5798756724339779,1
0.9248266386797188,0
0.6339639313610506,1
0.42097186540521087,0
0.7382990047907906,1
0.4508622208864243,0
0.6077513630373637,1
0.6867692743163292,1
0.8799305213796269,1
0.6802618619314086,1
0.7799947565751183,1
0.9900293442267039,0
0.46788436308799297,0
0.5691939756422737,1
0.632758071753045,1
0.6461047032047741,1
0.640843933150903,1
0.9047281831607722,0
0.7859969573925952,1
0.7339435692263291,1
0.5886593233080875,1
0.8469776652109787,1
0.9466578279941047,0
0.84539405546196,1
0.1139266162185224,0
0.7475537438833688,1
0.3669669647316538,0
0.5591058984003577,1
0.3817324693304168,0
0.7319950615102383,1
0.7721162100058871,1
0.4515205721572737,0
0.627419585107658,1
0.6626269382758796,1
0.6199816112484108,1
0.45800488642426895,0
0.6447063548148154,1
0.8054856171599044,1
0.39949370353689784,0
0.4121465211877598,0
0.6126906884389921,1
0.9338268321631494,0
0.7631923760939439,1
0.7681768649094545,1
0.6163540455889139,1
0.7272026017908481,1
0.23233054507924555,0
0.7474068573544828,1
0.9092636809677956,0
0.7361607937251677,1
0.8795635328056945,1
0.791125269740324,1
0.45755050292262256,0
0.9006962328516217,0
0.39272315937245994,0
0.6991993872358431,1
0.4773876027383608,0
0.24298646963879622,0
0.6462046483512317,1
0.5807438580211437,1
0.6767119063416194,1
0.7194505360869473,1
0.35225015440426505,0
0.45991772244027573,0
0.7107454349094381,1
0.6066805911841882,1
0.7938320486844556,1
0.7552358255731039,1
0.8606935734731535,1
0.7750705092541506,1
0.6500245817694696,1
0.7653564373224717,1
0.5695700560490774,1
0.5869847334877406,1
0.8264108941163167,1
0.6579438384657328,1
0.8318234043374015,1
0.8461407556374347,1
0.8685416136244493,1
0.9119904111680285,0
0.6505330964255125,1
0.593807665741825,1
0.7218010669446314,1
0.621054344764917,1
0.7307065340507197,1
0.7816833523490316,1
0.7730229325281704,1
0.6227606898815969,1
0.49771501739760304,0
0.6503132200838435,1
0.4777843048681977,0
0.8913535157282819,1
0.6080916134908848,1
0.4877933726058703,0
0.3044355295387733,0
0.7520990923036786,1
0.7477947974574688,1
0.6053417770181275,1
0.4005082491527397,0
0.6401633279358075,1
0.5896653709310954,1
0.7674093739811616,1
0.7329352226439225,1
0.6177169602696668,1
0.5341756109229886,1
0.9837730283608032,0
0.6615626992326267,1
0.7729575509979765,1
0.4760056961945205,0
0.6765184531226077,1
0.31111892107091405,0
0.6858518889561525,1
0.955880670185182,0
0.6276033047620638,1
0.34171947896079247,0
0.32120194098529237,0
0.6294878173660232,1
0.492309329561445,0
0.29725499219840534,0
0.8082020903529488,1
0.6637146608715463,1
0.5774897077712038,1
0.8988705250869053,0
0.45318303962862605,0
0.9475189531863885,0
0.591159502996183,1
0.8901055107524316,1
0.7315912266741696,1
0.8487708470644488,1
0.9787159371356919,0
0.577015780909219,1
0.9528543582495268,0
0.630231471444091,1
0.6282547161172198,1
0.6052282059201674,1
0.702679346063288,1
0.48753476229113335,0
0.708436498472933,1
0.7028183670173331,1
0.8112948615961665,1
0.8530877513103082,1
0.6550808398556888,1
0.5847940335036164,1
0.5601396641287522,1
0.5183014087621491,1
0.3785787425089667,0
0.6063052691270963,1
0.566585530898958,1
0.9584463581799311,0
0.7103081830430017,1
0.608818514626012,1
0.7209867347074751,1
0.4748140304774612,0
0.6568071261396156,1
0.7426757934798486,1
0.6780757270980052,1
0.6363123411389575,1
0.9914170721814849,0
0.8842432552709866,1
0.7413234250422908,1
0.7157775409695218,1
0.7400124929305184,1
0.5229781142815975,1
0.633035983433877,1
0.3427930146241276,0
0.6717813514561767,1
0.7034357221319423,1
0.5405921109732379,1
0.9558928004467038,0
0.9061897364365051,0
0.7901768457401099,1
0.698927713802222,1
0.876968496844782,1
0.4671151495010267,0
0.8272828552375674,1
0.4616559492482614,0
0.8294095892868779,1
0.569793520176878,1
0.8819502963033541,1
0.9359863313984905,0
0.48308353367433543,0
0.6656873955096102,1
0.9750264547480713,0
0.6754903977732144,1
0.8725685774189813,1
0.7248774620407453,1
0.6231521061787644,1
0.5755308690930012,1
0.5242966519810146,1
0.8112382845597257,1
0.6287675475909017,1
0.6885797503444049,1
0.6796878624940739,1
0.7194877281711529,1
0.8739501100226057,1
0.9747281412174917,0
0.6391624673023643,1
0.8492718747087004,1
0.8127316370975621,1
0.717726140723927,1
0.9476480823694617,0
0.5223977627697066,1
0.4461453202540151,0
0.8661518176652391,1
0.6544611217401495,1
0.8615764640030922,1
0.8935778982684939,1
0.3865070954045813,0
0.8865070913578583,1
0.6588517159783438,1
0.6881848117413168,1
0.7428471981676641,1
0.9201623512932128,0
0.28091756364687576,0
0.6723941205726758,1
0.7726815816527531,1
0.7904688146268952,1
0.7750903854595591,1
0.47056558019780165,0
0.5831682692373389,1
0.6147154571585478,1
0.8353643696023096,1
0.5715186055556101,1
0.5293872439820526,1
0.9490646191785725,0
0.2226733408754985,0
0.9968968396131963,0
0.7672612030766398,1
0.8498597949857224,1
0.5805083826240826,1
0.2582051324978449,0
0.798397268236205,1
0.8533980298567143,1
0.7997756190383517,1
0.47800626014268305,0
0.8066968943054879,1
0.8151494351068663,1
0.7582786439845416,1
0.8136033953062218,1
0.860898457380035,1
0.7366508971195109,1
0.4228312343962275,0
0.6774780377366798,1
0.40877113828624867,0
0.6391422955897816,1
0.6389284079401145,1
0.3920607152170291,0
0.6096187681913386,1
0.44794982111908294,0
0.8376065288422647,1
0.9394421715508608,0
0.40137314347785585,0
0.946712566353239,0
0.6938707265309421,1
0.5832626102515577,1
0.40770400545048485,0
0.6835858020989247,1
0.8295854430182127,1
0.7824468590700586,1
0.3652533077934291,0
0.40220524566570376,0
0.6368506424244117,1
0.5808833882674715,1
0.5435528006322103,1
0.5728063965390715,1
0.834803575201433,1
0.9226182614308713,0
0.6379457297868444,1
0.9035470488470969,0
0.5952207278381901,1
0.6722021696204997,1
0.539483941355837,1
0.7495164959456366,1
0.9726308088052762,0
0.7318518310662259,1
0.6142534805359807,1
0.7530650296041176,1
0.459838278520064,0
0.8902932713165582,1
0.6847398512881677,1
0.6593439729849482,1
0.7235267865927468,1
0.7419820237393561,1
0.4005999514306598,0
0.7701368121372362,1
0.5495465974419481,1
0.785955911805857,1
0.8462094347805821,1
0.8350829771617644,1
0.707869847969343,1
0.692744437189527,1
0.4780284923435112,0
0.8187137493015285,1
0.5672634997513277,1
0.6817412917848773,1
0.574672862666926,1
0.4700167283422497,0
0.7442673517171969,1
0.372804701173917,0
0.8041266240092497,1
0.5931177157930926,1
0.023369214968619767,0
0.6885112002906446,1
0.358670066038584,0
0.5700258313371639,1
0.78239085600408,1
0.3868772749127285,0
0.8566787322249547,1
0.16606906770188246,0
0.5525659872474707,1
0.8000023528251485,1
0.5924066961552381,1
0.43823187200458236,0
0.6154925874526207,1
0.5666705845683216,1
0.8588322845567573,1
0.5908237334474499,1
0.8263808039863918,1
0.8926698175793482,1
0.6518977659825314,1
0.9065788789850086,0
0.6241522798486295,1
0.9559453713221377,0
0.4236655756480983,0
0.7723305556892914,1
0.6803875643414032,1
0.6293195898903774,1
0.7457804791752766,1
0.7808052330183344,1
0.1745418174540585,0
0.4977874603283967,0
0.7854910938368079,1
0.7621179172659183,1
0.9580481663118083,0
0.810823378498071,1
0.9424228715490429,0
0.7801375228571409,1
0.5824222405599638,1
0.4420098794741962,0
0.8223468209846865,1
0.7512899419634437,1
0.3613170179479807,0
0.6153987622280781,1
0.9484076197867877,0
0.6834810897008079,1
0.6513736547474666,1
0.6633230805939451,1
0.5281576788150026,1
0.619806341218607,1
0.6203666664329823,1
0.3692276000610337,0
0.8144021499485348,1
0.6435180524336087,1
0.8459926761924406,1
0.8637766206484642,1
0.5302531834688406,1
0.7576996135583505,1
0.670238487336844,1
0.8841303085913629,1
0.5327520994547261,1
0.7677523269458969,1
0.7338709291260102,1
0.5808895223138681,1
0.47251069277103974,0
0.7549191429740393,1
0.7987817224156394,1
0.5920590716995364,1
0.7516203267988617,1
0.6330326019490808,1
0.785573521362043,1
0.5215224338304136,1
0.8914407351782538,1
0.5764525854248936,1
0.619339203735944,1
0.37933254672665134,0
0.44848094509061,0
0.6907277884922589,1
0.5650302538217246,1
0.8542377047476187,1
0.26021133064134816,0
0.625044124887887,1
0.6036335662409811,1
0.2818022619000604,0
0.46122495669438324,0
0.6421237229909037,1
0.6799412982561526,1
0.6375466272047561,1
0.6977822581021492,1
0.7278971172575317,1
0.23082439283553563,0
0.666360995225749,1
0.955332225212006,0
0.6922119801967328,1
0.767618138515381,1
0.5900172036226753,1
0.8179588831718013,1
0.8173639329958435,1
0.6932714811742862,1
0.969157723366012,0
0.46234849049922344,0
0.27133809070130677,0
0.8158321031607042,1
0.8369673926193653,1
0.45720767152090985,0
0.5638474639825842,1
0.27410884462483537,0
0.5797747079332143,1
0.8174864039889356,1
0.6917102982912061,1
0.60924309018014,1
0.6213408804884891,1
0.10626805125767014,0
0.5833928280582228,1
0.7524070599948706,1
0.9670677419368573,0
0.8616360879827993,1
0.29811405898101795,0
0.8977063742611667,0
0.8231229261297401,1
0.8215313780621425,1
0.6634639364929302,1
0.6344528391744197,1
0.5851154842964909,1
0.39157780767004735,0
0.5409039740878333,1
0.5524307867873728,1
0.6758059270602345,1
0.8034839943189155,1
0.6709609342392343,1
0.37891325992625974,0
0.9494121237482631,0
0.9347544507191017,0
0.8242504690967029,1
0.988050590078901,0
0.7041176577582567,1
0.9545618741934144,0
0.4059826357837317,0
0.6182699651700855,1
0.5390655198896955,1
0.519154278142904,1
0.47622447248521926,0
0.740849404126642,1
0.8220638342751019,1
0.719966829879283,1
0.4815330388534864,0
0.839323435854709,1
0.7473388698991655,1
0.6295768732496639,1
0.7659308272725602,1
0.5604799563955586,1
0.6077352703512683,1
0.9126894185714128,0
0.5781997239280022,1
0.6691533755725325,1
0.8913861185187576,1
0.7827702413260984,1
0.3861000374185961,0
0.48182187123437287,0
0.21399144934114878,0
0.7449214200173422,1
0.6585432356122761,1
0.47042076794471854,0
0.9495590865800488,0
0.6971844896970981,1
0.5495227708186572,1
0.6835760891264777,1
0.7686481528326264,1
0.4068537855712353,0
0.5691779238232663,1
0.8368550351990616,1
0.6642574580987046,1
0.7050976964028881,1
0.6514155012334677,1
0.3525908026187961,0
0.4968469315053142,0
0.6575239682903541,1
0.528362404203792,1
0.3647836125564162,0
0.8594342177439245,1
0.975273654940279,0
0.8287944831744158,1
0.8660349139339698,1
0.5495748058611468,1
0.9523263478749422,0
0.5199220732373921,1
0.9430648180976431,0
0.9927361575256892,0
0.7848134736847144,1
0.9752148176005448,0
0.7158537446809137,1
0.5602632048194507,1
0.6534266219415392,1
0.7271554642822685,1
0.40245969948588384,0
0.7408157944206588,1
0.9752559370978773,0
0.5150865244177679,1
0.8284794165023857,1
0.9049556138861503,0
0.9356671677152117,0
0.9518177989208221,0
0.6933480382974848,1
0.9706623615521875,0
0.8087962942921647,1
0.49362525632405896,0
0.672420864501074,1
0.7882074606883127,1
0.5528827668244447,1
0.7495836029507426,1
0.7622234863220878,1
0.49444259431212945,0
0.7137645864938919,1
0.8166454306536355,1
0.6827744403220464,1
0.24547474184264612,0
0.2240752436849044,0
0.6138509389513043,1
0.9200007943388127,0
0.5411871100937393,1
0.7465739284871393,1
0.5369192163193555,1
0.5953142249542741,1
0.862273116414926,1
0.7936691512340878,1
0.4309055085798738,0
0.64943128115553,1
0.3160566913139188,0
0.674303706554853,1
0.7601813387264003,1
0.4555333941987278,0
0.5772866137809086,1
0.6343695923066228,1
0.914380823637899,0
0.9906171072050622,0
0.35470964091991924,0
0.8108070917128326,1
0.6213331850706542,1
0.6317089718385378,1
0.8071485404262786,1
0.9134654079680888,0
0.9425749367282142,0
0.7194142101853681,1
0.61389805469302,1
0.8255917739483407,1
0.5551179289575375,1
0.7132905087954552,1
0.6146452431339589,1
0.7573474623496796,1
0.5485935292236153,1
0.5161490853807089,1
0.9133105911386548,0
0.4381341353015458,0
0.6860876316058968,1
0.5361202535069665,1
0.34156566265833116,0
0.33456505633369693,0
0.5041332609137488,1
0.8747661954839208,1
0.5736493394898317,1
0.9421174444728166,0
0.7215298632468499,1
0.6532431700441729,1
0.7208086095831906,1
0.6911194286244193,1
0.8095921956757606,1
0.5736592304920433,1
0.6118044664836046,1
0.8943294781851857,1
0.9382669058917679,0
0.8931808117702661,1
0.6449493819280903,1
0.821525403478846,1
0.6721543514250453,1
0.6821378592975518,1
0.5252968541781079,1
0.7260085293769301,1
0.5122191923331394,1
0.6005856836659974,1
0.8668583861208091,1
0.5269320072938867,1
0.3997113463366945,0
0.39656929637739324,0
0.9329571294081611,0
0.6865388787224721,1
0.6400572658877703,1
0.8391773024088562,1
0.8544554816980303,1
0.6009170155263357,1
0.7756355102765221,1
0.8163660590646381,1
0.7563829941140275,1
0.4854260639928784,0
0.8810976879540013,1
0.7015974282464117,1
0.5736457320073078,1
0.6477519338506382,1
0.3383529825817899,0
0.4645293410356255,0
0.8132907133434136,1
0.0024351088223272255,0
0.6435479362923578,1
0.6938396469288794,1
0.3733426799573088,0
0.9657997357272585,0
0.5395461109555042,1
0.5858224798122388,1
0.5856814102962093,1
0.5423000328163693,1
0.1107263339908593,0
0.7939215025519024,1
0.9589085233274202,0
0.5383612414822083,1
0.7604814835560432,1
0.8005285987799605,1
0.8625223925619574,1
0.6464931047072628,1
0.585123855895456,1
0.5972537971042082,1
0.7852734937489072,1
0.8427152258455071,1
0.508906943681697,1
0.6209373250488204,1
0.9002995679910293,0
0.8366943181424642,1
0.9797637002469175,0
0.8071395169240535,1
0.6320742650465592,1
0.725776254808558,1
0.7594869019233648,1
0.4098557972280783,0
0.7041245001796006,1
0.7835859225110466,1
0.49807437202137217,0
0.8216751947567535,1
0.7225418072156089,1
0.9438418698327661,0
0.3494231611834011,0
0.5636960565078679,1
0.7309335836106027,1
0.5815915898650661,1
0.7861978565380385,1
0.8097166895706329,1
0.43891718052689027,0
0.6897877602033414,1
0.6874622852477572,1
0.6200969958633384,1
0.925860016687104,0
0.8492640874141232,1
0.7774428570456369,1
0.7861478040219678,1
0.6652318967731532,1
0.9156006379991479,0
0.7761267574759958,1
0.7937315889655702,1
0.8713119789209302,1
0.5688114656955789,1
0.8369173510941317,1
0.5187368193173635,1
0.6078131646916141,1
0.6027211399258374,1
0.9720921484695122,0
0.867858741060478,1
0.7794433488107528,1
0.7927282647537095,1
0.7123525714536665,1
0.9388710658317079,0
0.6815361913663324,1
0.6257579642834129,1
0.4947085945385338,0
0.8248273976325419,1
0.7965929202538978,1
0.6276773714818688,1
0.30359092368401597,0
0.856461948232093,1
0.24112966201957264,0
0.7807254048088763,1
0.9626419577309737,0
0.6537463554407951,1
0.5451919244211478,1
0.7813200570743964,1
0.842925670058567,1
0.7050290014159136,1
0.959113836047107,0
0.367960748002352,0
0.6855426306855107,1
0.7882707529566171,1
0.8719538179792906,1
0.5071585181114024,1
0.8327682336236097,1
0.7079663238824755,1
0.6337360140839633,1
0.46809144384530443,0
0.8737580796837017,1
0.4900897741518456,0
0.5888859651544652,1
0.5779412135198387,1
0.8779703214670577,1
0.7652263852803936,1
0.8308375915778683,1
0.5547933557263762,1
0.7420251701465567,1
0.7168890873474799,1
0.8525744448430752,1
0.9035282541977966,0
0.2458061031324449,0
0.7658763220833913,1
0.36827038671712736,0
0.706165227585418,1
0.5765788625070338,1
0.5872387373620985,1
0.6117570977308256,1
0.7403140961371872,1
0.6018987995271436,1
0.7956768670818106,1
0.6376633173344454,1
0.3955982473000765,0
0.8234404564333858,1
0.5755165462175442,1
0.6513918374130901,1
0.7715444825272548,1
0.6010571846979518,1
0.3767586176072397,0
0.6224421888018989,1
0.9363681365523904,0
0.7501235964559325,1
0.7646230025821201,1
0.7455741786739262,1
0.521366969868986,1
0.6444079633296858,1
0.8053575765484681,1
0.4376585973642869,0
0.5709966726183119,1
0.5701122124190119,1
0.6510314424353176,1
0.9742835495102717,0
0.3943251408212629,0
0.6920569123866508,1
0.5072397047731726,1
0.9631073154120153,0
0.4503177942140705,0
0.6372083050113082,1
0.798405432813021,1
0.7811592526719545,1
0.6465413074639743,1
0.6084276451247632,1
0.6342588962197009,1
0.5630759903918904,1
0.5257435884898114,1
0.6753170946995348,1
0.5655824565274197,1
0.5764820568376118,1
0.7574083781472996,1
0.9607485927985135,0
0.7319200932291785,1
0.40786365855972745,0
0.405953104955304,0
0.9430583681338437,0
0.5819986697912441,1
0.42700118996778036,0
0.7297463612703707,1
0.7414394533421078,1
0.7533981175944476,1
0.564918260346767,1
0.26237525501662673,0
0.9569424040654029,0
0.5550520470161292,1
0.7668678591575421,1
0.78221441236296,1
0.7349414946761145,1
0.5905845116237761,1
0.5670809074127574,1
0.7290956373464588,1
0.8743043690764649,1
0.9385307422296975,0
0.4425901098371182,0
0.48809603944930313,0
0.9366388651407476,0
0.7976935174860629,1
0.8861671226364773,1
0.5238900665992844,1
0.7243375503450613,1
0.7794280305300856,1
0.7688920614611692,1
0.6394403978967704,1
0.26382023238753494,0
0.7221433013054984,1
0.5563919819627985,1
0.6597757621531608,1
0.9491997526291054,0
0.6349609685016175,1
0.8569733007884272,1
0.5139597941941565,1
0.7651067823451209,1
0.9703110750989141,0
0.43823265713338283,0
0.21816946568896678,0
0.651784799018802,1
0.42766281871842865,0
0.8039869190030469,1
0.9102865901947418,0
0.6519957592565306,1
0.5597671678677814,1
0.6521797948874218,1
0.7908528221529395,1
0.22419968759971232,0
0.7252180326842425,1
0.7365023043707988,1
0.7481731232714818,1
0.5496027008042798,1
0.7860072583048205,1
0.42619693933956154,0
0.5215607799136649,1
0.8822189187797906,1
0.7988481426628861,1
0.25509566830869884,0
0.5535170878717122,1
0.5318652305528345,1
0.5669117453241554,1
0.5530172647567979,1
0.3866168152813936,0
0.6639131588324999,1
0.795694920136678,1
0.7333868773151364,1
0.7653095918995612,1
0.41341772135799143,0
0.9431244401474821,0
0.856141083107572,1
0.8357487180125033,1
0.846483912852209,1
0.9256704268616669,0
0.704010824749431,1
0.5222641734363113,1
0.7381642440012748,1
0.8010517665518226,1
0.7984225416582676,1
0.6933430709424827,1
0.39575531184794294,0
0.6210242675758083,1
0.9154101474863645,0
0.7228600879685435,1
0.7012407339027212,1
0.5657698498078907,1
0.619675424849054,1
0.8952703176336296,0
0.7621560233975674,1
0.8254994696906515,1
0.6617264855492456,1
0.7445979108676241,1
0.5535215821008053,1
0.7816197902300253,1
0.6488995701508627,1
0.6560895634513837,1
0.7537944571805584,1
0.9288549618252118,0
0.3889579484909992,0
0.8475621168555966,1
0.579255710015652,1
0.6567476178499767,1
0.2920069440974201,0
0.5840826284866228,1
0.6845274861578016,1
0.37604939752167504,0
0.6791096276907975,1
0.9207875404339919,0
0.44204028764855724,0
0.8126839066751954,1
0.6401839483927733,1
0.7566375855174923,1
0.5606777199345319,1
0.4918816728483584,0
0.4926600093549968,0
0.39874579513660596,0
0.5118633560695306,1
0.7610556390063085,1
0.8852291287576348,1
0.8411186682622269,1
0.7713901441210388,1
0.4473627862267095,0
0.5774573609527025,1
0.588896343372998,1
0.5544821321208994,1
0.6903268596822341,1
0.6999413484404051,1
0.613777358587705,1
0.6121851248083416,1
0.84991324485443,1
0.8265866717454604,1
0.5877971318042787,1
0.9096696015298504,0
0.9444263426837314,0
0.5980255068280971,1
0.6125124684524904,1
0.6859358354251569,1
0.9332673719094263,0
0.8814054119418976,1
0.43897418843491703,0
0.6318440881956192,1
0.708277197469691,1
0.6847626117980533,1
0.5177631494132899,1
0.8693799288543926,1
0.7673203421646569,1
0.8557712280818895,1
0.8693447899015061,1
0.8039716623128684,1
0.6544902978536751,1
0.735197660171231,1
0.4925821785304556,0
0.7656914252724817,1
0.5071567639396133,1
0.7758020946703477,1
0.5417770854972622,1
0.4545915013083395,0
0.49648204562522136,0
0.12718703051455105,0
0.7884180580942161,1
0.7955206189247674,1
0.6902929994516023,1
0.49337926796081055,0
0.41652341076770943,0
0.2809716323603388,0
0.4968456756874696,0
0.8919149509519919,1
0.5493014158544977,1
0.6124333961638889,1
0.44198898719735014,0
0.5371052972034568,1
0.692301985205466,1
0.7338711952305785,1
0.5516613239374668,1
0.37872256617560734,0
0.6310018811891386,1
0.5447055134157504,1
0.5352689203964075,1
0.9515361618633116,0
0.7379341532661927,1
0.7099193019048103,1
0.6431629661616649,1
0.6495482873492614,1
0.7024442506251145,1
0.777050000563571,1
0.7799376738143551,1
0.5014502506254541,1
0.6833457384664666,1
0.6413016348408601,1
0.8773547326984164,1
0.7451599081918422,1
0.6985149159943718,1
0.4524358151281642,0
0.7328682053882877,1
0.4542461904623868,0
0.6035605600916728,1
0.4779990527722261,0
0.7748601840328987,1
0.5263711145387425,1
0.6314120090188551,1
0.8955180761122927,0
0.5250475765637832,1
0.6869535428119001,1
0.6448637188393415,1
0.2766551911616338,0
0.8285731381268548,1
0.3966259285949042,0
0.6711713487505725,1
0.7116991600938234,1
0.7437252931802153,1
0.773136239393928,1
0.5564953675905298,1
0.23122614991249146,0
0.7908506673162871,1
0.6999894224706562,1
0.8546394297314116,1
0.8455098720914078,1
0.8592264081409199,1
0.6762852973641923,1
0.601676357987311,1
0.8278838615242882,1
0.6602719389179933,1
0.5102523612604711,1
0.8668211734537932,1
0.8858543324631463,1
0.6674110958027409,1
0.4061130583457998,0
0.629407845034263,1
0.8348358123666836,1
0.9001712789043482,0
0.5244683422841069,1
0.39352723818130525,0
0.8821342234625358,1
0.6301932185335938,1
0.7028446328204646,1
0.9602335431043275,0
0.3929070732273954,0
0.7533075772297587,1
0.40390015949559005,0
0.6232221052767578,1
0.8349984046259867,1
0.6517315618925084,1
0.9960010049607921,0
0.7109407074709383,1
0.5950417316106936,1
0.53563463281497,1
0.6104984940489631,1
0.6217419407518191,1
0.39613404372228356,0
0.62024561725046,1
0.6664290004820108,1
0.7904847696051283,1
0.7573954241136973,1
0.7833026455748476,1
0.21854118242032722,0
0.5340270604105267,1
0.7598145415304866,1
0.6757646058216337,1
0.18741723291714052,0
0.8353981492499559,1
0.817301762679407,1
0.7059595705793432,1
0.3927528162295937,0
0.8138228169547321,1
0.7225139455629006,1
0.822423591909525,1
0.8057915558895301,1
0.8345215583764197,1
0.6917325519956249,1
0.47580552935917775,0
0.7644645074007684,1
0.7399234115022867,1
0.8007180279611286,1
0.5000575089157446,1
0.5185495615412316,1
0.8915846294540987,1
0.8048410143602093,1
0.9052164857097489,0
0.8095590815041502,1
0.72885317842156,1
0.7561309644214199,1
0.8906383742152589,1
0.7202057982881505,1
0.7456265842456468,1
0.48944247818610387,0
0.671013585099308,1
0.7872115584227259,1
0.5669913247315913,1
0.5236290823738545,1
0.5910836131726103,1
0.5492789170140974,1
0.532202070412749,1
0.6475692962305997,1
0.9049079549831469,0
0.6866041359436159,1
0.5135122082589874,1
0.407853059462192,0
0.7769121628022586,1
0.6268997458953101,1
0.8457797291889726,1
0.7587522925611582,1
0.8305828305779582,1
0.5675761826176977,1
0.775003313217953,1
0.5629492737402729,1
0.9313826689395635,0
0.7475407109184756,1
0.5968355114843514,1
0.56615530187861,1
0.5156730233338437,1
0.7761496538408897,1
0.5347178646674421,1
0.7279781601149536,1
0.5632880275534838,1
0.7599537840418857,1
0.8416074495053594,1
0.8202115219123921,1
0.8107217114835359,1
0.513369142553233,1
0.4225624556314505,0
0.7783205091439016,1
0.6196238570408352,1
0.6511891683714717,1
0.3217440103615844,0
0.560283900263607,1
0.32858817834415527,0
0.8834376027342314,1
0.5504543473945575,1
0.7101341257875367,1
0.34168062663670395,0
0.762344709376376,1
0.596041599120156,1
0.8972179521125537,0
0.8898958386579745,1
0.597251387114773,1
0.8995446888327248,0
0.994575642635974,0
0.8479753227851693,1
0.8602205687775338,1
0.5539036366297806,1
0.7192167628738567,1
0.3939536992438375,0
0.43034787212298337,0
0.998414072675841,0
0.5979704850682073,1
0.8038796180505359,1
0.8366775013206904,1
0.868849302243781,1
0.9966260482756364,0
0.5492763430949641,1
0.3448288387238478,0
0.6409272115034844,1
0.4665876462545975,0
0.29390874394509486,0
0.6155912285155921,1
0.8234282391230392,1
0.7142781743495682,1
0.5905142097865971,1
0.7562327818043615,1
0.5433201511707342,1
0.25855943038367757,0
0.8126360319108235,1
0.7414845202152118,1
0.8115137882283547,1
0.3415844287778773,0
0.8552720859376572,1
0.7394713929329604,1
0.7129723946201297,1
0.7419008327644262,1
0.87317045984256,1
0.7240316028846836,1
0.7212137987136691,1
0.9871971803790034,0
0.8084818723859756,1
0.6559689548269934,1
0.7826050015988438,1
0.6301064856445394,1
0.5413144467332742,1
0.7287097823509874,1
0.9217116087016924,0
0.9225413417111769,0
0.6060219052530639,1
0.6962572288682666,1
0.5300129138661069,1
0.99384895911048,0
0.9751836900884518,0
0.7538849559784003,1
0.835350756439259,1
0.7865449337018504,1
0.7269653750399292,1
0.3710373906415651,0
0.6619260230252644,1
0.7662548721951076,1
0.7676128626031886,1
0.6220394312898284,1
0.9337955923879004,0
0.4981021891904883,0
0.6834615194258071,1
0.7742637114032535,1
0.7774057666324699,1
0.7534631348243578,1
0.569516269516083,1
0.4892224324416609,0
0.7473319529302589,1
0.7298681570942022,1
0.5072332511123264,1
0.7814562947340481,1
0.662120155913338,1
0.762793249996318,1
0.8554285765163602,1
0.49993985034700195,0
0.2810383844139245,0
0.8208157221086276,1
0.7347942859846277,1
0.7786694461322624,1
0.8559274830020289,1
0.8344094897724919,1
0.9526305469527236,0
0.7001196720394876,1
0.6778864682566151,1
0.6363656758800388,1
0.4871610571251471,0
0.7172933819867793,1
0.5705124162726529,1
0.9158625567052734,0
0.7222678937433424,1
0.7268152724435325,1
0.6127695863907674,1
0.36855426126273155,0
0.32339443263641116,0
0.6468352403269051,1
0.4178087517441634,0
0.7334415301719203,1
0.8847143636560434,1
0.8861101394770059,1
0.7585250774517907,1
0.5297415499535635,1
0.8721951491783213,1
0.8884147126783668,1
0.5197311006487667,1
0.7981632517045922,1
0.575948391039677,1
0.8343094850807519,1
0.9960787017781926,0
0.31855489919543345,0
0.8967975561013285,0
0.7409529918576413,1
0.96614451333832,0
0.666794669320025,1
0.8618482587386024,1
0.38640555953567546,0
0.6025466357580231,1
0.39359217402972413,0
0.9683838673433833,0
0.8428325616843078,1
0.8652193651014742,1
0.9303779703380923,0
0.4184881248622812,0
0.6282974555523838,1
0.39953306857684723,0
0.5294465517597347,1
0.5416284163939986,1
0.6687362923534774,1
0.565599111699427,1
0.43722148722854953,0
0.4982065279236816,0
0.4817985660106876,0
0.965798191660213,0
0.809872877167578,1
0.9599020138121328,0
0.6547445974550392,1
0.5712935112768549,1
0.8317727615899329,1
0.597765159088858,1
