sensitive-attribute,Y,scores,D,dis
0,1,0.7678063403581603,1,2.0
0,1,0.8687684341340192,1,2.0
0,0,0.4979542082859876,0,2.0
0,0,0.640340383054109,1,2.0
0,0,0.8272220834683996,1,2.0
0,0,0.7133902597240666,1,2.0
0,0,0.8207244647965664,1,2.0
0,1,0.7578344537076334,1,2.0
0,1,0.8854515598725038,1,2.0
0,1,0.791517096621526,1,2.0
0,0,0.6568354041959663,1,2.0
0,1,0.9313089401605731,1,2.0
0,1,0.7361103856288712,1,2.0
0,0,0.5704378568186401,1,2.0
0,1,0.7426131863924249,1,2.0
0,1,0.5963888932763617,1,2.0
0,1,0.6592291601551951,1,2.0
0,1,0.7934623610541763,1,2.0
0,1,0.8268929852696616,1,2.0
0,1,0.8612078685206545,1,2.0
0,0,0.5678332782085567,1,2.0
0,0,0.5313666848665617,1,2.0
0,0,0.7235555429431362,1,2.0
0,0,0.5942832265050304,1,2.0
0,1,0.7774285632051675,1,2.0
0,0,0.874698411067838,1,2.0
0,0,0.5332948692128551,1,2.0
0,0,0.6391832492753449,1,2.0
0,0,0.48972103347757084,0,2.0
0,1,0.7622633375162851,1,2.0
0,1,0.6913362603299337,1,2.0
0,1,0.5794216469353922,1,2.0
0,0,0.622738597642928,1,2.0
0,1,0.7507258333262017,1,2.0
0,1,0.7753809389249132,1,2.0
0,1,0.5938237969637011,1,2.0
0,0,0.8632368075449398,1,2.0
0,1,0.9151951729851563,1,2.0
0,0,0.40537334056410435,0,2.0
0,1,0.5502896726869371,1,2.0
0,1,0.6825658504064724,1,2.0
5,1,0.2519517119851884,0,2.0
0,0,0.662496261869679,1,2.0
0,1,0.7943817748612101,1,2.0
0,1,0.8122374155492575,1,2.0
0,0,0.40351276197874286,0,2.0
0,0,0.11929529776461294,0,2.0
0,1,0.3868160899605411,0,2.0
0,0,0.40449279250369397,0,2.0
0,1,0.77774023857396,1,2.0
0,1,0.7423447962821871,1,2.0
0,0,0.9467548995124487,1,2.0
0,0,0.41026612564485626,0,2.0
0,1,0.8280220293509165,1,2.0
0,0,0.6228913045256678,1,2.0
0,0,0.6988371945059677,1,2.0
0,0,0.6427104149598494,1,2.0
0,0,0.8060194032754404,1,2.0
0,1,0.6662190352104347,1,2.0
0,1,0.6497118343590604,1,2.0
1,1,0.8740909450916963,1,2.0
1,1,0.6754145691557655,1,2.0
0,1,0.7712135621031048,1,2.0
0,0,0.6272284220987124,1,2.0
0,1,0.744614056779924,1,2.0
0,1,0.8470657027425724,1,2.0
0,1,0.75607931553332,1,2.0
1,0,0.5990038950948043,1,2.0
1,0,0.41297792499704883,0,2.0
1,0,0.4810310641381326,0,2.0
0,1,0.828459079118536,1,2.0
0,1,0.7958525892498597,1,2.0
0,0,0.8894674383948572,1,2.0
0,0,0.551583116509263,1,2.0
0,1,0.9107143441886469,1,2.0
0,1,0.8134732949128058,1,2.0
0,0,0.8935829207517684,1,2.0
0,0,0.6054309174937736,1,2.0
0,0,0.621049614008778,1,2.0
0,0,0.632371685480454,1,2.0
0,0,0.7122923190580115,1,2.0
0,1,0.8363090530331869,1,2.0
0,0,0.7017605731126815,1,2.0
5,0,0.2514249580081953,0,2.0
5,1,0.4321712127501631,0,2.0
5,1,0.17430819028921907,0,2.0
1,1,0.762802271033095,1,2.0
1,1,0.4888613711755662,0,2.0
0,0,0.6757463562459268,1,2.0
0,0,0.5465758322162021,1,2.0
0,1,0.8225381696656588,1,2.0
0,0,0.3252226233525867,0,2.0
0,1,0.8718210791506996,1,2.0
0,1,0.6477615737109274,1,2.0
0,1,0.7831052064176154,1,2.0
0,0,0.6578664438144816,1,2.0
0,0,0.5385158124674603,1,2.0
0,1,0.7167622762163554,1,2.0
0,1,0.928429401882383,1,2.0
0,1,0.8644132758626243,1,2.0
0,0,0.6131792725224071,1,2.0
0,0,0.154825948776761,0,2.0
8,1,0.07975812462590433,0,2.0
1,1,0.8360909263229008,1,2.0
0,0,0.7568915657975762,1,2.0
0,1,0.8725512437748604,1,2.0
0,0,0.6243484017518243,1,2.0
0,1,0.77827711953528,1,2.0
0,1,0.8182468244521298,1,2.0
0,0,0.6687107643592315,1,2.0
0,0,0.5304356056921363,1,2.0
0,1,0.749274411744369,1,2.0
0,1,0.8780404897182019,1,2.0
0,1,0.8642167795015115,1,2.0
0,1,0.9213478780084001,1,2.0
0,0,0.5064842544028796,1,2.0
0,0,0.26890405537113127,0,2.0
0,1,0.7657924875656046,1,2.0
0,1,0.7230446905193818,1,2.0
0,0,0.8309545311093893,1,2.0
0,0,0.3532389763162806,0,2.0
0,0,0.3045107672853107,0,2.0
0,1,0.7822959663647224,1,2.0
0,1,0.7729388435688788,1,2.0
0,1,0.8450607453916301,1,2.0
0,1,0.9285137510027174,1,2.0
0,1,0.7432749883568375,1,2.0
0,1,0.8584787782652918,1,2.0
0,1,0.8715110737713228,1,2.0
0,0,0.720304309987912,1,2.0
0,0,0.6645591288474475,1,2.0
0,1,0.8335725748197891,1,2.0
0,1,0.9255368978951402,1,2.0
0,1,0.5597395961598928,1,2.0
0,1,0.8623786328444162,1,2.0
0,1,0.8972747148592057,1,2.0
0,0,0.6054309174937736,1,2.0
0,0,0.5880228182590299,1,2.0
0,0,0.18541544246577574,0,2.0
0,0,0.8554919829934525,1,2.0
0,1,0.9184515481256701,1,2.0
0,0,0.6228913045256678,1,2.0
0,0,0.7410637637183272,1,2.0
0,0,0.5697329152111932,1,2.0
0,0,0.5149166987296038,1,2.0
0,0,0.4780889964919906,0,2.0
0,0,0.2628135656730892,0,2.0
0,0,0.18541544246577574,0,2.0
0,1,0.6313502892870101,1,2.0
0,1,0.6535527009170059,1,2.0
0,1,0.9211842218444908,1,2.0
0,1,0.8607902050544772,1,2.0
0,1,0.8265173213856085,1,2.0
0,0,0.6047754018635274,1,2.0
0,1,0.8838530396192271,1,2.0
0,1,0.8703401777359973,1,2.0
0,1,0.8645620648934719,1,2.0
0,0,0.7036499295903841,1,2.0
0,0,0.5385158124674603,1,2.0
0,1,0.6589437825087336,1,2.0
0,0,0.7622660565415585,1,2.0
0,1,0.791765643821606,1,2.0
0,1,0.9040260860655979,1,2.0
0,1,0.8449996636970727,1,2.0
0,1,0.5950563628552146,1,2.0
0,0,0.6641343036710465,1,2.0
0,0,0.42523804356838196,0,2.0
0,1,0.7890823334888338,1,2.0
0,1,0.826648910958723,1,2.0
8,0,0.12045759805045922,0,2.0
0,1,0.8841129213191005,1,2.0
0,0,0.6381811849334866,1,2.0
0,1,0.6449035288039017,1,2.0
0,0,0.7252546635153957,1,2.0
0,1,0.7800821598134131,1,2.0
0,1,0.8604850387691991,1,2.0
0,0,0.8147445914291731,1,2.0
0,0,0.8189979558867738,1,2.0
0,1,0.8821353956638839,1,2.0
0,0,0.5862993141543854,1,2.0
0,0,0.3862099048658544,0,2.0
0,1,0.7052027605916041,1,2.0
0,1,0.8054295462948999,1,2.0
0,0,0.48603881070646243,0,2.0
0,0,0.7124583512965313,1,2.0
0,0,0.6720973600089971,1,2.0
0,0,0.6313644862556702,1,2.0
0,0,0.48129181419445494,0,2.0
0,1,0.9457799721021234,1,2.0
0,1,0.900415962742073,1,2.0
0,1,0.8863350958926943,1,2.0
0,1,0.8436591899695806,1,2.0
0,0,0.8936432935057247,1,2.0
0,1,0.7684256623616001,1,2.0
0,1,0.8857378953926317,1,2.0
0,1,0.563602670069461,1,2.0
2,1,0.6085695503962725,1,2.0
2,0,0.32696643559186817,0,2.0
2,0,0.34368813299500417,0,2.0
2,0,0.4605002020773351,0,2.0
0,1,0.8314236512319955,1,2.0
0,0,0.6304888412428553,1,2.0
0,0,0.7266739508021077,1,2.0
0,0,0.5413684156297948,1,2.0
0,0,0.5151433843024231,1,2.0
0,0,0.5033535154118651,1,2.0
0,0,0.6657293882139577,1,2.0
5,1,0.31733739210690465,0,2.0
5,1,0.33828337901152605,0,2.0
5,0,0.012784106997582874,0,2.0
5,0,0.07301516086033576,0,2.0
5,0,0.13552577978280655,0,2.0
0,1,0.8854515598725038,1,2.0
0,1,0.7968254828952351,1,2.0
0,0,0.6400384226156601,1,2.0
0,1,0.7607913717052883,1,2.0
0,1,0.625182530173941,1,2.0
0,1,0.7835487943776317,1,2.0
0,0,0.9122326067770526,1,2.0
0,1,0.8150231708264255,1,2.0
0,0,0.754951466395736,1,2.0
0,0,0.711795457282366,1,2.0
0,1,0.5072941935936655,1,2.0
0,1,0.6579950292749376,1,2.0
1,0,0.716004903065537,1,2.0
0,1,0.710376950110396,1,2.0
0,0,0.5705934599174272,1,2.0
0,1,0.7360223791063291,1,2.0
0,0,0.6098430653820022,1,2.0
0,1,0.43881320061057705,0,2.0
0,1,0.6159310006697432,1,2.0
0,1,0.8277588893626727,1,2.0
0,1,0.7495749864637031,1,2.0
0,0,0.8309130696641664,1,2.0
0,1,0.9175239476761627,1,2.0
0,0,0.6967719478542924,1,2.0
0,0,0.6397457563117986,1,2.0
0,0,0.5794967503164026,1,2.0
0,0,0.5773654081401781,1,2.0
0,0,0.6641343036710465,1,2.0
0,0,0.4961805931970089,0,2.0
0,0,0.16471604717153565,0,2.0
0,1,0.6771679126161704,1,2.0
0,1,0.8824097255081704,1,2.0
0,1,0.7289977451627236,1,2.0
0,0,0.7319275527901752,1,2.0
0,1,0.9247434786507348,1,2.0
0,1,0.7307199534518269,1,2.0
0,1,0.8890604758876887,1,2.0
0,1,0.659490046850927,1,2.0
0,1,0.5837468344923662,1,2.0
0,1,0.7445990470558347,1,2.0
0,1,0.8656851025070624,1,2.0
0,1,0.803215953914535,1,2.0
0,1,0.9288235664146303,1,2.0
0,1,0.9039158330790167,1,2.0
0,1,0.8333810088726393,1,2.0
0,1,0.7401590583361933,1,2.0
8,0,0.02213132161848623,0,2.0
8,0,0.02213132161848623,0,2.0
0,1,0.7788087670649713,1,2.0
0,0,0.8635348533529748,1,2.0
1,1,0.6695086061897807,1,2.0
1,1,0.6946050054241133,1,2.0
0,1,0.7130024450417428,1,2.0
0,0,0.8542633426099937,1,2.0
0,1,0.8490567177256758,1,2.0
0,1,0.8567679751989145,1,2.0
0,1,0.8888813994365847,1,2.0
0,1,0.863986019495138,1,2.0
0,0,0.25490661157424316,0,2.0
0,1,0.9119261617600015,1,2.0
0,1,0.8538375412493133,1,2.0
0,0,0.5149166987296038,1,2.0
0,0,0.7106644505430695,1,2.0
0,0,0.6533921811582283,1,2.0
1,1,0.8101044153944816,1,2.0
0,1,0.5585394220801082,1,2.0
5,0,0.3748459376275825,0,2.0
5,1,0.14722208695645833,0,2.0
0,0,0.7748551746228465,1,2.0
0,0,0.6816364029634081,1,2.0
0,1,0.5279716755127621,1,2.0
0,1,0.8637185415371771,1,2.0
0,1,0.7908387331070528,1,2.0
0,0,0.65131800921168,1,2.0
0,1,0.7090758443913847,1,2.0
0,1,0.7958230116963994,1,2.0
0,1,0.6969944559609147,1,2.0
0,0,0.5826337556102282,1,2.0
1,1,0.7826088115597228,1,2.0
1,1,0.621483651493107,1,2.0
0,0,0.48216947452388975,0,2.0
0,0,0.42319536580117606,0,2.0
0,0,0.725325856780425,1,2.0
0,0,0.6997946470457611,1,2.0
0,1,0.8725061500205502,1,2.0
0,1,0.7455317979416074,1,2.0
0,1,0.7643006026962419,1,2.0
0,0,0.7410637637183272,1,2.0
0,0,0.5955434003140186,1,2.0
0,1,0.8758881563060865,1,2.0
0,1,0.8707187340272339,1,2.0
0,0,0.7933201415455022,1,2.0
5,1,0.3325300999872906,0,2.0
7,0,0.036696726840531754,0,2.0
7,0,0.008144301750122242,0,2.0
0,1,0.6632106665483204,1,2.0
0,1,0.7664231656261226,1,2.0
0,1,0.9236407191660352,1,2.0
0,1,0.8150513782747756,1,2.0
0,1,0.7235440164265163,1,2.0
0,0,0.7085634760082306,1,2.0
0,0,0.4925729059817895,0,2.0
0,0,0.6403479862908058,1,2.0
0,1,0.8421286582742986,1,2.0
0,1,0.846359001083049,1,2.0
0,0,0.45973922189089467,0,2.0
0,0,0.17529055361358964,0,2.0
0,0,0.586036991263974,1,2.0
0,0,0.6517632124383125,1,2.0
0,1,0.8000772948676852,1,2.0
0,1,0.644809728366605,1,2.0
0,1,0.8818253700855598,1,2.0
0,1,0.8593071882918909,1,2.0
0,1,0.9126073335585952,1,2.0
0,0,0.5248871209197387,1,2.0
0,0,0.7611901797672317,1,2.0
0,0,0.8554783462661235,1,2.0
0,0,0.5944694512772762,1,2.0
0,0,0.6827773524851105,1,2.0
1,0,0.41606816656350093,0,2.0
0,0,0.5635169217123198,1,2.0
0,1,0.8753879580594327,1,2.0
1,1,0.753258078385266,1,2.0
8,0,0.0024625867351705487,0,2.0
8,0,0.0030541786874996413,0,2.0
0,1,0.9508524501081275,1,2.0
0,1,0.8849800880649729,1,2.0
5,1,0.3757179840563406,0,2.0
5,0,0.2989803639278828,0,2.0
5,0,0.015187018156017657,0,2.0
0,0,0.6643856309006666,1,2.0
0,0,0.5430734122381682,1,2.0
0,1,0.8282941707733268,1,2.0
0,0,0.5436953243255379,1,2.0
0,0,0.4966568512058058,0,2.0
8,0,0.018268321602990915,0,2.0
0,1,0.8813914596627632,1,2.0
0,1,0.8819657772198213,1,2.0
0,0,0.6477926896118488,1,2.0
0,0,0.6134804816015766,1,2.0
0,1,0.8774269717353157,1,2.0
0,0,0.7843210095783703,1,2.0
0,0,0.6230404631093159,1,2.0
0,0,0.5068017199969685,1,2.0
0,0,0.16489086604133943,0,2.0
0,0,0.15929339587564764,0,2.0
0,1,0.877290309848966,1,2.0
0,1,0.8000408917303089,1,2.0
0,0,0.6380393113003945,1,2.0
0,0,0.5527123991509821,1,2.0
0,1,0.7257492974016508,1,2.0
0,0,0.28713786700422594,0,2.0
0,0,0.7547136470259784,1,2.0
0,0,0.7408807610891224,1,2.0
0,0,0.9283281133236027,1,2.0
0,0,0.6362113099115329,1,2.0
0,1,0.7602196626403909,1,2.0
0,1,0.8904549960395053,1,2.0
0,0,0.656549066302035,1,2.0
0,0,0.6225929175343802,1,2.0
0,1,0.8196914593698472,1,2.0
0,1,0.7178439290794332,1,2.0
0,0,0.5669155997984451,1,2.0
0,1,0.7582859730576542,1,2.0
0,1,0.6768015149773712,1,2.0
0,1,0.7993539581853225,1,2.0
0,1,0.6527370996017385,1,2.0
0,1,0.9263712280991779,1,2.0
0,1,0.8719890990694642,1,2.0
0,0,0.15929339587564764,0,2.0
0,1,0.8623858720194536,1,2.0
0,1,0.7532717078726748,1,2.0
0,1,0.7353896103774957,1,2.0
0,0,0.6896572847349063,1,2.0
0,0,0.48972103347757084,0,2.0
0,0,0.5197400346859388,1,2.0
0,0,0.5356045729644007,1,2.0
0,1,0.7724109211694187,1,2.0
0,1,0.6250337090732747,1,2.0
0,1,0.8563491380413425,1,2.0
0,1,0.7313002555489451,1,2.0
0,1,0.9012545834406648,1,2.0
7,1,0.07450263073588598,0,2.0
0,1,0.913525393742896,1,2.0
8,1,0.06153610156415502,0,2.0
0,1,0.8051127690638423,1,2.0
8,0,0.039813968142431266,0,2.0
8,0,0.031175159658572166,0,2.0
0,1,0.7365905881055902,1,2.0
0,0,0.7189839418836849,1,2.0
0,0,0.8211331217361969,1,2.0
0,1,0.6177244890112439,1,2.0
0,1,0.6896333717799379,1,2.0
0,1,0.5872142661772375,1,2.0
0,1,0.7507258333262017,1,2.0
0,1,0.8644872024292146,1,2.0
0,1,0.6930493465528428,1,2.0
0,0,0.4772026484314721,0,2.0
0,1,0.6431009786102937,1,2.0
0,1,0.7266106997609251,1,2.0
0,1,0.9473581336266634,1,2.0
0,0,0.8394469010170149,1,2.0
0,1,0.6399820652375136,1,2.0
0,0,0.6934249654147844,1,2.0
0,0,0.6843634889389003,1,2.0
0,0,0.5925717581901835,1,2.0
0,0,0.5546115078475535,1,2.0
0,0,0.5873147298603779,1,2.0
0,0,0.7254523572466963,1,2.0
0,1,0.6623947209189881,1,2.0
0,1,0.8887044950782824,1,2.0
0,1,0.8539167762083175,1,2.0
0,0,0.6569785303839161,1,2.0
0,0,0.6055826092216832,1,2.0
0,0,0.8884692996235795,1,2.0
0,0,0.29802494288371184,0,2.0
0,0,0.8036049279708786,1,2.0
0,1,0.9125837790734241,1,2.0
5,1,0.21323141537672285,0,2.0
5,1,0.10237014738099008,0,2.0
5,0,0.4512561308196723,0,2.0
5,1,0.4593099974971328,0,2.0
5,1,0.3270567145021498,0,2.0
0,1,0.7690705154725062,1,2.0
0,1,0.9027441731976671,1,2.0
0,1,0.8700250881418604,1,2.0
0,0,0.16055296665928223,0,2.0
0,0,0.2550272436325969,0,2.0
0,1,0.9174318998829981,1,2.0
0,0,0.8952937562673805,1,2.0
0,0,0.26293661914190575,0,2.0
0,0,0.499068805170079,0,2.0
0,1,0.8695978474978235,1,2.0
0,1,0.6367216062679129,1,2.0
0,0,0.6592400908207665,1,2.0
0,1,0.7233378553796584,1,2.0
0,0,0.6327611211424168,1,2.0
0,1,0.928727916919031,1,2.0
0,1,0.6838629676460197,1,2.0
0,0,0.5611851825433452,1,2.0
0,0,0.5844492067891445,1,2.0
0,0,0.8115170519414348,1,2.0
0,0,0.7086438483485856,1,2.0
0,1,0.8194438499179392,1,2.0
0,0,0.6055826092216832,1,2.0
0,1,0.542324102994932,1,2.0
0,1,0.6503754099047351,1,2.0
0,1,0.8175421344992033,1,2.0
0,1,0.8610206735037419,1,2.0
0,0,0.6149321858405412,1,2.0
0,0,0.5973415055180689,1,2.0
0,0,0.5064842544028796,1,2.0
0,0,0.768035255218365,1,2.0
0,1,0.8497016925461656,1,2.0
0,1,0.5690899934310215,1,2.0
0,1,0.6315546361219935,1,2.0
0,0,0.6790757090111267,1,2.0
0,1,0.8779541332885712,1,2.0
0,1,0.9248081983522096,1,2.0
0,1,0.6580372549756202,1,2.0
0,1,0.7861552334698886,1,2.0
5,1,0.29644842455613263,0,2.0
0,1,0.9140912971794243,1,2.0
8,0,0.014669515827820067,0,2.0
8,0,0.011794206342904212,0,2.0
0,1,0.8749208043805979,1,2.0
0,1,0.783261089843113,1,2.0
0,1,0.8189250085945576,1,2.0
0,0,0.674547663309227,1,2.0
0,1,0.7951339784165614,1,2.0
0,1,0.7907055846603834,1,2.0
0,1,0.8688076355422679,1,2.0
0,0,0.7936804137643398,1,2.0
0,1,0.5889425284952468,1,2.0
0,0,0.8319033477808364,1,2.0
0,0,0.6931982626297807,1,2.0
0,1,0.8244415844325967,1,2.0
0,1,0.7112198388007788,1,2.0
0,1,0.9099098130526468,1,2.0
0,0,0.19257814148647506,0,2.0
0,1,0.7711867386390446,1,2.0
0,1,0.863986019495138,1,2.0
0,1,0.7985815851960786,1,2.0
0,0,0.6642594782218316,1,2.0
0,0,0.21844254665389448,0,2.0
8,1,0.0503565952796335,0,2.0
1,0,0.7140129716165583,1,2.0
8,0,0.018077063026737047,0,2.0
0,0,0.7077232706300819,1,2.0
1,1,0.7289904322530643,1,2.0
1,1,0.8021917910183677,1,2.0
1,0,0.6521572750422665,1,2.0
1,0,0.49099105281789096,0,2.0
1,0,0.5267231246056427,1,2.0
0,1,0.7273740465382625,1,2.0
8,0,0.03080815210894112,0,2.0
8,0,0.02265594604304893,0,2.0
8,0,0.03983825219207101,0,2.0
0,0,0.7178000298506193,1,2.0
0,0,0.4494566340884806,0,2.0
0,1,0.7718703945744577,1,2.0
0,1,0.8668407359708493,1,2.0
0,0,0.6421262297954391,1,2.0
0,0,0.42530144328889796,0,2.0
0,0,0.18596183204074626,0,2.0
0,1,0.5724697857689475,1,2.0
0,1,0.9045126837077913,1,2.0
0,0,0.8020221699432161,1,2.0
0,0,0.7349071316698594,1,2.0
1,1,0.7489932095945163,1,2.0
7,0,0.03240618319856314,0,2.0
0,1,0.8318059907757843,1,2.0
0,1,0.8212257897403383,1,2.0
0,1,0.9003899958497213,1,2.0
0,0,0.7410637637183272,1,2.0
0,0,0.6353659159605558,1,2.0
0,1,0.8484030274517939,1,2.0
0,1,0.8958250733514342,1,2.0
0,1,0.8182468244521298,1,2.0
0,0,0.7266739508021077,1,2.0
0,1,0.9060316311615142,1,2.0
0,1,0.9410322531604262,1,2.0
1,0,0.4859722021777282,0,2.0
0,1,0.8480830325643492,1,2.0
0,1,0.9225638780249175,1,2.0
0,1,0.9314083830500582,1,2.0
0,1,0.7302795071183387,1,2.0
0,0,0.7997425905179949,1,2.0
0,0,0.7903795946598059,1,2.0
0,1,0.8336453817013836,1,2.0
0,1,0.7110893921894031,1,2.0
0,0,0.6152328864670613,1,2.0
0,0,0.72840652557099,1,2.0
0,0,0.6117698948613651,1,2.0
0,1,0.797360664694852,1,2.0
0,1,0.834822322714932,1,2.0
0,1,0.8345402618824822,1,2.0
0,0,0.663834465515537,1,2.0
0,0,0.18728859467819103,0,2.0
0,1,0.6777669897316484,1,2.0
0,1,0.8292598584745653,1,2.0
0,1,0.8508083394198975,1,2.0
0,1,0.8071383942657754,1,2.0
1,0,0.5074450586029046,1,2.0
0,1,0.7738326419567919,1,2.0
0,1,0.6175420727994306,1,2.0
0,1,0.712433653221415,1,2.0
0,1,0.8318213991808662,1,2.0
0,1,0.803081132260435,1,2.0
0,1,0.8594606695984502,1,2.0
0,1,0.9127591581630441,1,2.0
0,0,0.2611236825874855,0,2.0
1,1,0.4651242295890857,0,2.0
0,0,0.6306915578331302,1,2.0
0,1,0.7606757823935215,1,2.0
0,1,0.7387197557313837,1,2.0
0,0,0.6568354041959663,1,2.0
0,1,0.7618727318946834,1,2.0
0,0,0.7410637637183272,1,2.0
0,1,0.850181639414368,1,2.0
0,1,0.9028872202846033,1,2.0
0,1,0.8755465974789938,1,2.0
0,1,0.7486520593555765,1,2.0
0,1,0.6549508316229139,1,2.0
0,1,0.8823920359157648,1,2.0
0,0,0.62396423859498,1,2.0
0,1,0.9151315055973925,1,2.0
0,1,0.8455439180061842,1,2.0
0,0,0.7266739508021077,1,2.0
0,0,0.5332948692128551,1,2.0
0,1,0.7206310739819834,1,2.0
0,1,0.9151315055973925,1,2.0
0,1,0.8748875952492393,1,2.0
0,0,0.2611236825874855,0,2.0
0,0,0.7937065217115729,1,2.0
0,1,0.7315642516593475,1,2.0
0,1,0.914711995830287,1,2.0
0,0,0.40724291064333007,0,2.0
0,0,0.20952167682721745,0,2.0
0,0,0.1861541744798633,0,2.0
0,0,0.21555167298604802,0,2.0
0,0,0.8163407342379099,1,2.0
0,1,0.8290926619785591,1,2.0
0,0,0.7308115055535466,1,2.0
0,0,0.63267038963769,1,2.0
0,0,0.8148416740788581,1,2.0
0,1,0.7615367915875366,1,2.0
0,0,0.6230404631093159,1,2.0
0,0,0.6055826092216832,1,2.0
0,0,0.6965796158142769,1,2.0
0,0,0.6888632588593412,1,2.0
0,0,0.5592968150779046,1,2.0
0,1,0.6259689945245436,1,2.0
0,1,0.8290926619785591,1,2.0
0,1,0.8007424147817847,1,2.0
0,0,0.7867915222849783,1,2.0
0,1,0.9285558911462733,1,2.0
0,1,0.8945862694482946,1,2.0
0,0,0.477772093459391,0,2.0
0,0,0.29028057385474476,0,2.0
0,1,0.8189871709481507,1,2.0
0,1,0.8264086760627817,1,2.0
0,1,0.8763258909516892,1,2.0
0,1,0.8392332573788691,1,2.0
0,0,0.7550689302264068,1,2.0
0,0,0.5043428227810767,1,2.0
0,0,0.5812666068267188,1,2.0
0,0,0.6362791656487199,1,2.0
0,0,0.7646098440390074,1,2.0
0,0,0.6673101395293343,1,2.0
0,0,0.5068017199969685,1,2.0
0,0,0.7090758443913847,1,2.0
0,1,0.819013692693005,1,2.0
5,1,0.3107158768180916,0,2.0
5,1,0.4240378075666106,0,2.0
0,1,0.8701042268103572,1,2.0
0,0,0.6795206731042044,1,2.0
0,0,0.5771788899405315,1,2.0
0,1,0.6568354041959663,1,2.0
0,1,0.7213044006938214,1,2.0
0,0,0.5757919830774723,1,2.0
0,1,0.8295825469454158,1,2.0
0,1,0.8385695983632974,1,2.0
0,1,0.8513275415947341,1,2.0
0,1,0.8934620846725729,1,2.0
0,0,0.5512689537855464,1,2.0
0,0,0.477772093459391,0,2.0
0,0,0.6819092971936885,1,2.0
0,1,0.8720931860080369,1,2.0
0,1,0.8319033477808364,1,2.0
0,0,0.6368137271306932,1,2.0
0,1,0.8147531869734073,1,2.0
0,1,0.7426131863924249,1,2.0
0,0,0.594130101623078,1,2.0
0,1,0.8708219135079168,1,2.0
0,0,0.9177465791513834,1,2.0
0,0,0.6477926896118488,1,2.0
0,1,0.9121760842301613,1,2.0
8,1,0.055064843418710346,0,2.0
0,1,0.23413121761460073,0,2.0
0,0,0.585434757500048,1,2.0
5,1,0.3604132959547818,0,2.0
5,0,0.32941895646042296,0,2.0
5,0,0.019529267514803605,0,2.0
0,1,0.9485913204641684,1,2.0
1,1,0.650530423484176,1,2.0
1,0,0.24837113369979263,0,2.0
1,0,0.07563046827232915,0,2.0
0,0,0.843025507547299,1,2.0
0,1,0.906125367296495,1,2.0
0,0,0.8935829207517684,1,2.0
0,0,0.6474860062579415,1,2.0
0,0,0.6054309174937736,1,2.0
0,0,0.6895361923612139,1,2.0
0,0,0.4699920742464067,0,2.0
1,1,0.6138765507919479,1,2.0
0,1,0.6298933565249677,1,2.0
0,1,0.8484846856866826,1,2.0
0,0,0.7923933946638263,1,2.0
0,0,0.7684401953198474,1,2.0
0,0,0.6055826092216832,1,2.0
0,0,0.6965796158142769,1,2.0
0,0,0.7581693617103286,1,2.0
0,0,0.7495974844304232,1,2.0
1,1,0.6229896175833456,1,2.0
1,0,0.6047578734637413,1,2.0
0,1,0.8744380810186876,1,2.0
0,1,0.7681574141422074,1,2.0
1,0,0.31960194122811364,0,2.0
0,0,0.736145745357701,1,2.0
0,1,0.6976988744001549,1,2.0
0,1,0.8890463767638048,1,2.0
0,1,0.8839218425288861,1,2.0
0,1,0.7944907633234457,1,2.0
0,1,0.891204235033975,1,2.0
0,1,0.9333971240160208,1,2.0
0,1,0.8914521700711815,1,2.0
0,0,0.8339495966834333,1,2.0
0,0,0.26890405537113127,0,2.0
0,0,0.22874165110807684,0,2.0
0,1,0.8875258839715459,1,2.0
0,1,0.8710102780289848,1,2.0
0,0,0.551583116509263,1,2.0
0,0,0.16046739669455162,0,2.0
0,1,0.7951339784165614,1,2.0
0,1,0.895299474245458,1,2.0
5,0,0.10877368992993824,0,2.0
1,1,0.714213074763265,1,2.0
0,0,0.5476377924822087,1,2.0
0,1,0.8293497541518698,1,2.0
0,0,0.37558160048348244,0,2.0
0,1,0.8554783462661235,1,2.0
0,1,0.8010912885250041,1,2.0
0,1,0.5669690958298852,1,2.0
0,0,0.6749616742378509,1,2.0
0,1,0.8896650690499491,1,2.0
0,1,0.8036760191464608,1,2.0
0,0,0.1852236895985767,0,2.0
0,1,0.8789551690323969,1,2.0
0,1,0.9324188419988414,1,2.0
0,0,0.1800350137470345,0,2.0
0,1,0.7400590917623866,1,2.0
1,1,0.7782538548150572,1,2.0
1,1,0.5344345982554767,1,2.0
0,0,0.7546050785390896,1,2.0
0,1,0.9387195446941078,1,2.0
0,1,0.6904347567467382,1,2.0
0,1,0.7535743986410622,1,2.0
0,1,0.9338417910081547,1,2.0
0,1,0.7210916038824442,1,2.0
0,1,0.6681450456942384,1,2.0
0,1,0.7448154683589201,1,2.0
0,0,0.829795988711718,1,2.0
0,0,0.7218704259588592,1,2.0
1,0,0.5201296443758595,1,2.0
0,0,0.6283568718876023,1,2.0
0,1,0.8177315130966115,1,2.0
0,1,0.8593701358810433,1,2.0
0,0,0.7609096524098508,1,2.0
0,0,0.5332948692128551,1,2.0
8,1,0.039485446181323984,0,2.0
0,1,0.6714092015637807,1,2.0
0,1,0.8373840797167562,1,2.0
0,1,0.8183003979880182,1,2.0
0,1,0.9369475756911342,1,2.0
0,1,0.5520640403892457,1,2.0
0,0,0.917680831595874,1,2.0
